<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL2,5,20120110,142000,423.3900000,423.7500000,423.3800000,423.7100000,35555
AAPL2,5,20120110,142500,423.7100000,423.8500000,423.5600000,423.6000000,6070
AAPL2,5,20120110,143000,423.7300000,423.7300000,423.3300000,423.3300000,2100
AAPL2,5,20120110,143500,423.3300000,423.5200000,423.3000000,423.5200000,2600
AAPL2,5,20120110,144000,423.0900000,423.4500000,423.0700000,423.4500000,1800
AAPL2,5,20120110,144500,423.1000000,423.1900000,423.0100000,423.1200000,4249
AAPL2,5,20120110,145000,423.0800000,423.3000000,423.0000000,423.2300000,4182
AAPL2,5,20120110,145500,423.2700000,423.2700000,422.9600000,423.1500000,8427
AAPL2,5,20120110,150000,423.1600000,423.5400000,423.1600000,423.5200000,4190
AAPL2,5,20120110,150500,423.5400000,423.8300000,423.4300000,423.7500000,2500
AAPL2,5,20120110,151000,423.7800000,423.9500000,423.7700000,423.8900000,4254
AAPL2,5,20120110,151500,423.9300000,423.9400000,423.6700000,423.7100000,7803
AAPL2,5,20120110,152000,423.8000000,423.8000000,423.7200000,423.7300000,3543
AAPL2,5,20120110,152500,423.7900000,423.8000000,423.4100000,423.5900000,8520
AAPL2,5,20120110,153000,423.4400000,423.4900000,423.3100000,423.4000000,6280
AAPL2,5,20120110,153500,423.2700000,423.2800000,423.0800000,423.1100000,4690
AAPL2,5,20120110,154000,423.0900000,423.0900000,422.6300000,422.7900000,10756
AAPL2,5,20120110,154500,422.7500000,423.1400000,422.6300000,423.1400000,16301
AAPL2,5,20120110,155000,423.2600000,423.5100000,423.0700000,423.0800000,8933
AAPL2,5,20120110,155500,423.0700000,423.2900000,423.0700000,423.1500000,13509
AAPL2,5,20120110,160000,423.1800000,423.2400000,422.8700000,423.1200000,17314
AAPL2,5,20120110,170500,424.5300000,424.5300000,424.5300000,424.5300000,100
AAPL2,5,20120111,093500,422.6800000,422.6800000,420.4200000,421.3700000,42621
AAPL2,5,20120111,094000,421.3200000,421.4600000,419.7400000,420.4600000,28820
AAPL2,5,20120111,094500,420.2800000,421.2700000,419.9500000,421.0800000,23273
AAPL2,5,20120111,095000,421.1000000,421.6800000,421.1000000,421.2100000,12403
AAPL2,5,20120111,095500,421.1500000,421.2100000,420.6000000,420.6700000,11504
AAPL2,5,20120111,100000,420.6300000,420.7600000,420.0700000,420.0900000,11852
AAPL2,5,20120111,100500,420.0800000,420.1100000,419.3100000,419.8600000,38398
AAPL2,5,20120111,101000,419.9200000,420.2200000,419.7000000,420.0800000,32411
AAPL2,5,20120111,101500,420.2400000,420.3700000,419.7800000,419.8800000,9380
AAPL2,5,20120111,102000,419.9500000,420.5000000,419.9500000,420.2500000,4829
AAPL2,5,20120111,102500,420.3000000,420.7500000,420.2200000,420.6600000,7849
AAPL2,5,20120111,103000,420.6500000,421.6700000,420.6500000,421.1700000,27388
AAPL2,5,20120111,103500,421.1500000,421.4200000,420.9100000,421.4200000,3400
AAPL2,5,20120111,104000,421.3000000,421.7200000,421.3000000,421.7000000,7752
AAPL2,5,20120111,104500,421.7600000,422.2500000,421.6200000,421.6600000,21501
AAPL2,5,20120111,105000,421.6400000,422.0600000,421.5300000,421.6000000,8300
AAPL2,5,20120111,105500,421.5000000,421.6700000,421.2200000,421.4600000,5332
AAPL2,5,20120111,110000,421.4500000,421.4500000,421.0400000,421.1200000,9514
AAPL2,5,20120111,110500,421.1200000,421.1200000,420.8500000,420.8900000,9179
AAPL2,5,20120111,111000,420.8400000,421.0800000,420.5100000,420.5600000,12243
AAPL2,5,20120111,111500,420.6100000,420.8600000,420.6000000,420.6900000,6636
AAPL2,5,20120111,112000,420.6900000,421.0600000,420.6800000,420.8500000,3893
AAPL2,5,20120111,112500,420.7800000,420.7800000,420.3500000,420.3500000,9998
AAPL2,5,20120111,113000,420.3400000,420.6500000,420.2400000,420.2400000,6968
AAPL2,5,20120111,113500,420.1100000,420.9500000,420.0700000,420.8000000,11350
AAPL2,5,20120111,114000,420.9800000,421.0000000,420.6800000,420.7400000,2600
AAPL2,5,20120111,114500,420.8000000,421.3200000,420.8000000,420.9500000,5323
AAPL2,5,20120111,115000,420.9500000,421.2800000,420.9500000,421.1200000,2700
AAPL2,5,20120111,115500,421.0800000,421.3600000,420.9300000,421.0200000,6290
AAPL2,5,20120111,120000,421.0100000,421.1800000,420.8900000,420.9600000,2700
AAPL2,5,20120111,120500,420.9100000,421.1600000,420.7300000,420.8500000,4039
AAPL2,5,20120111,121000,420.8000000,420.8400000,420.4800000,420.8400000,6132
AAPL2,5,20120111,121500,420.8800000,421.0200000,420.8800000,420.9500000,17611
AAPL2,5,20120111,122000,420.9500000,420.9600000,420.7700000,420.9300000,8416
AAPL2,5,20120111,122500,420.7600000,420.8400000,420.6200000,420.6200000,1500
AAPL2,5,20120111,123000,420.6100000,420.7800000,420.5400000,420.5400000,1600
AAPL2,5,20120111,123500,420.5600000,420.7700000,420.4000000,420.4400000,5591
AAPL2,5,20120111,124000,420.3900000,420.7400000,420.3000000,420.4700000,4046
AAPL2,5,20120111,124500,420.4100000,420.5500000,420.3800000,420.5100000,9792
AAPL2,5,20120111,125000,420.4000000,420.9000000,420.4000000,420.5500000,4535
AAPL2,5,20120111,125500,420.5400000,420.8500000,420.5400000,420.6900000,3250
AAPL2,5,20120111,130000,420.7200000,420.7400000,420.5400000,420.5400000,2980
AAPL2,5,20120111,130500,420.6700000,421.0000000,420.6700000,420.8800000,4701
AAPL2,5,20120111,131000,420.8100000,420.9900000,420.8000000,420.8800000,4741
AAPL2,5,20120111,131500,420.9000000,420.9000000,420.6100000,420.6900000,5713
AAPL2,5,20120111,132000,420.7100000,420.7900000,420.6500000,420.7100000,1568
AAPL2,5,20120111,132500,420.7200000,420.8600000,420.7200000,420.8200000,2779
AAPL2,5,20120111,133000,420.8600000,421.0800000,420.8600000,421.0600000,2480
AAPL2,5,20120111,133500,421.1000000,421.1700000,421.0500000,421.1150000,4449
AAPL2,5,20120111,134000,421.1000000,421.7000000,421.0600000,421.6900000,26879
AAPL2,5,20120111,134500,421.7000000,421.7800000,421.4400000,421.7700000,9227
AAPL2,5,20120111,135000,421.7600000,421.7900000,421.5500000,421.5500000,9535
AAPL2,5,20120111,135500,421.6500000,421.7200000,421.3400000,421.3700000,2958
AAPL2,5,20120111,140000,421.3500000,421.3500000,421.0400000,421.0400000,5741
AAPL2,5,20120111,140500,421.2300000,421.4400000,421.2100000,421.2300000,4225
AAPL2,5,20120111,141000,421.3800000,421.5700000,421.2800000,421.5700000,3771
AAPL2,5,20120111,141500,421.5600000,421.5800000,421.3900000,421.5450000,9699
AAPL2,5,20120111,142000,421.5400000,421.5400000,421.4600000,421.4900000,700
AAPL2,5,20120111,142500,421.5100000,421.5100000,421.0600000,421.1500000,3187
AAPL2,5,20120111,143000,421.1800000,421.4100000,421.1200000,421.3900000,2817
AAPL2,5,20120111,143500,421.3300000,421.3700000,421.2100000,421.2500000,3500
AAPL2,5,20120111,144000,421.3300000,421.5900000,421.2600000,421.5900000,2223
AAPL2,5,20120111,144500,421.6600000,421.8500000,421.6200000,421.6200000,19842
AAPL2,5,20120111,145000,421.5600000,421.6900000,421.4100000,421.5300000,3434
AAPL2,5,20120111,145500,421.4350000,421.4700000,421.3200000,421.3700000,1900
AAPL2,5,20120111,150000,421.3700000,421.5800000,421.3700000,421.4400000,1710
AAPL2,5,20120111,150500,421.3900000,421.6200000,421.3200000,421.5800000,5302
AAPL2,5,20120111,151000,421.4800000,421.5750000,421.2900000,421.3700000,3936
AAPL2,5,20120111,151500,421.4600000,421.4900000,421.3600000,421.4900000,1803
AAPL2,5,20120111,152000,421.5500000,421.6000000,421.5000000,421.5300000,2766
AAPL2,5,20120111,152500,421.5400000,421.5700000,421.2600000,421.4700000,14263
AAPL2,5,20120111,153000,421.4800000,422.0000000,421.4800000,421.9600000,26179
AAPL2,5,20120111,153500,421.9800000,422.2600000,421.8200000,422.2300000,21647
AAPL2,5,20120111,154000,422.2800000,422.6700000,422.2800000,422.6700000,13404
AAPL2,5,20120111,154500,422.6900000,422.8400000,422.4500000,422.4900000,22054
AAPL2,5,20120111,155000,422.4500000,422.4700000,422.1100000,422.1800000,9095
AAPL2,5,20120111,155500,422.3500000,422.8050000,422.3500000,422.7500000,16950
AAPL2,5,20120111,160000,422.7600000,422.7600000,422.2900000,422.5500000,14479
AAPL2,5,20120112,093500,422.2800000,422.8300000,421.4250000,421.4250000,17400
AAPL2,5,20120112,094000,421.3600000,422.1400000,421.1400000,421.8600000,18588
AAPL2,5,20120112,094500,421.8600000,421.8600000,421.2800000,421.2800000,6590
AAPL2,5,20120112,095000,421.2600000,421.6000000,420.7500000,420.7500000,10893
AAPL2,5,20120112,095500,420.7550000,421.4500000,420.2500000,421.3800000,12495
AAPL2,5,20120112,100000,421.2900000,421.7900000,421.2700000,421.3600000,11034
AAPL2,5,20120112,100500,421.5900000,421.9100000,420.8800000,421.0000000,7054
AAPL2,5,20120112,101000,420.9700000,421.6600000,419.7700000,419.8500000,16375
AAPL2,5,20120112,101500,419.8800000,420.6800000,419.8300000,419.9000000,13507
AAPL2,5,20120112,102000,419.8200000,420.0000000,419.6500000,419.7900000,9665
AAPL2,5,20120112,102500,419.8000000,420.0800000,419.6200000,419.6200000,25957
AAPL2,5,20120112,103000,419.6400000,420.4900000,419.6200000,420.4900000,11700
AAPL2,5,20120112,103500,420.4500000,420.4500000,420.0000000,420.0600000,8321
AAPL2,5,20120112,104000,420.0100000,420.1600000,419.2200000,419.2200000,12272
AAPL2,5,20120112,104500,419.1400000,419.5250000,419.0400000,419.2700000,10584
AAPL2,5,20120112,105000,419.2400000,419.3000000,418.7600000,419.1200000,10525
AAPL2,5,20120112,105500,419.0700000,419.5600000,418.8800000,419.5600000,7941
AAPL2,5,20120112,110000,419.6000000,420.0800000,419.5600000,419.8400000,5300
AAPL2,5,20120112,110500,419.8600000,420.1000000,419.8300000,420.0200000,3964
AAPL2,5,20120112,111000,420.1050000,420.1700000,419.7100000,419.7400000,5021
AAPL2,5,20120112,111500,419.9000000,420.1400000,419.8200000,420.1000000,4000
AAPL2,5,20120112,112000,420.1200000,420.7200000,420.1200000,420.5200000,7659
AAPL2,5,20120112,112500,420.4900000,420.5900000,420.0800000,420.0800000,5985
AAPL2,5,20120112,113000,420.1200000,420.6000000,420.1200000,420.6000000,3442
AAPL2,5,20120112,113500,420.4300000,420.4800000,420.1100000,420.4100000,4525
AAPL2,5,20120112,114000,420.4400000,420.6300000,420.2100000,420.5600000,1600
AAPL2,5,20120112,114500,420.5800000,420.6000000,420.4850000,420.5700000,6195
AAPL2,5,20120112,115000,420.5900000,420.9700000,420.5900000,420.9500000,5904
AAPL2,5,20120112,115500,420.9150000,421.1300000,420.7600000,420.7600000,6669
AAPL2,5,20120112,120000,420.7100000,420.8600000,420.4600000,420.5000000,5771
AAPL2,5,20120112,120500,420.5300000,420.7400000,420.4800000,420.6300000,3660
AAPL2,5,20120112,121000,420.6600000,420.7000000,420.2900000,420.4400000,1982
AAPL2,5,20120112,121500,420.4200000,421.0400000,420.4200000,421.0400000,3000
AAPL2,5,20120112,122000,421.0000000,421.1900000,420.8600000,421.1000000,7806
AAPL2,5,20120112,122500,421.1900000,421.1900000,420.6600000,420.9700000,3788
AAPL2,5,20120112,123000,421.0100000,421.0800000,420.6600000,420.6600000,2600
AAPL2,5,20120112,123500,420.6600000,421.0000000,420.5800000,420.9300000,2000
AAPL2,5,20120112,124000,420.9400000,420.9400000,420.5300000,420.7900000,2100
AAPL2,5,20120112,124500,420.8100000,421.0700000,420.8000000,421.0300000,2900
AAPL2,5,20120112,125000,421.1000000,421.1300000,420.8200000,420.8800000,2686
AAPL2,5,20120112,125500,420.9100000,421.1100000,420.9100000,421.0900000,2300
AAPL2,5,20120112,130000,421.0900000,421.4600000,421.0700000,421.3700000,14604
AAPL2,5,20120112,130500,421.4100000,421.7400000,421.4100000,421.6300000,4637
AAPL2,5,20120112,131000,421.6100000,421.7000000,421.4700000,421.4700000,4206
AAPL2,5,20120112,131500,421.4700000,421.6600000,421.4350000,421.5900000,2700
AAPL2,5,20120112,132000,421.6200000,421.6200000,421.3400000,421.3400000,4923
AAPL2,5,20120112,132500,421.3500000,421.4600000,421.3500000,421.3800000,2300
AAPL2,5,20120112,133000,421.4000000,421.4200000,421.2900000,421.3500000,1800
AAPL2,5,20120112,133500,421.3500000,421.4600000,421.2400000,421.3200000,6000
AAPL2,5,20120112,134000,421.3600000,421.3600000,420.7400000,420.7500000,5844
AAPL2,5,20120112,134500,420.7600000,421.2300000,420.7600000,421.1600000,3800
AAPL2,5,20120112,135000,421.2450000,421.2600000,420.9350000,420.9800000,2800
AAPL2,5,20120112,135500,421.0900000,421.3100000,421.0800000,421.2800000,3900
AAPL2,5,20120112,140000,421.2750000,421.6500000,421.2750000,421.4600000,5930
AAPL2,5,20120112,140500,421.3900000,421.6950000,421.3900000,421.6800000,2900
AAPL2,5,20120112,141000,421.7200000,421.9000000,421.3100000,421.3100000,4304
AAPL2,5,20120112,141500,421.3200000,421.4700000,421.2100000,421.2800000,2000
AAPL2,5,20120112,142000,421.2600000,421.7100000,421.0700000,421.6600000,4600
AAPL2,5,20120112,142500,421.6900000,421.7300000,421.6100000,421.6700000,2600
AAPL2,5,20120112,143000,421.6300000,421.6500000,421.5000000,421.5000000,1300
AAPL2,5,20120112,143500,421.5700000,421.8000000,421.5700000,421.8000000,1400
AAPL2,5,20120112,144000,421.8100000,422.3100000,421.8100000,421.9500000,8320
AAPL2,5,20120112,144500,421.9800000,422.0400000,421.8700000,421.8700000,2300
AAPL2,5,20120112,145000,421.9800000,421.9800000,421.5600000,421.6600000,7200
AAPL2,5,20120112,145500,421.5800000,421.5900000,421.5000000,421.5900000,3743
AAPL2,5,20120112,150000,421.7000000,421.9500000,421.7000000,421.9500000,3936
AAPL2,5,20120112,150500,421.9100000,421.9400000,421.4000000,421.4900000,3583
AAPL2,5,20120112,151000,421.5200000,421.5800000,421.3200000,421.3200000,5276
AAPL2,5,20120112,151500,421.1800000,421.2800000,421.1700000,421.2800000,4594
AAPL2,5,20120112,152000,421.2900000,421.5900000,421.0200000,421.1400000,9701
AAPL2,5,20120112,152500,421.1600000,421.7000000,421.1600000,421.6100000,5555
AAPL2,5,20120112,153000,421.6900000,421.6900000,421.5000000,421.5300000,3857
AAPL2,5,20120112,153500,421.5500000,421.7200000,421.1800000,421.1800000,4100
AAPL2,5,20120112,154000,421.2700000,421.5300000,421.2700000,421.5000000,3900
AAPL2,5,20120112,154500,421.4900000,421.6400000,421.4200000,421.5300000,5075
AAPL2,5,20120112,155000,421.5300000,421.6400000,421.3600000,421.6400000,11102
AAPL2,5,20120112,155500,421.6200000,421.6800000,421.3800000,421.4250000,5500
AAPL2,5,20120112,160000,421.4800000,421.4900000,421.3600000,421.3600000,7294
AAPL2,5,20120113,093500,419.2900000,419.7000000,418.7200000,419.3600000,23344
AAPL2,5,20120113,094000,419.3300000,419.8600000,419.3300000,419.8000000,24466
AAPL2,5,20120113,094500,419.8050000,419.9000000,418.8600000,419.6800000,15285
AAPL2,5,20120113,095000,419.6900000,420.1100000,419.6800000,420.0300000,11690
AAPL2,5,20120113,095500,420.0200000,420.4300000,419.8900000,420.0800000,25911
AAPL2,5,20120113,100000,420.0000000,420.3400000,419.4100000,419.5400000,16583
AAPL2,5,20120113,100500,419.5000000,420.1300000,419.3700000,420.0700000,8361
AAPL2,5,20120113,101000,419.9800000,420.0300000,419.7000000,419.7800000,13455
AAPL2,5,20120113,101500,419.8000000,419.8900000,419.2400000,419.6200000,9215
AAPL2,5,20120113,102000,419.6000000,419.7000000,419.2700000,419.5400000,11658
AAPL2,5,20120113,102500,419.4800000,419.5000000,419.1200000,419.3600000,12610
AAPL2,5,20120113,103000,419.3600000,419.7100000,419.2100000,419.4700000,15751
AAPL2,5,20120113,103500,419.4800000,419.5800000,419.3200000,419.4300000,8156
AAPL2,5,20120113,104000,419.3700000,419.6500000,419.1200000,419.1900000,13562
AAPL2,5,20120113,104500,419.2000000,419.2800000,418.8000000,418.8000000,26035
AAPL2,5,20120113,105000,418.8800000,419.2000000,418.8700000,418.9000000,11244
AAPL2,5,20120113,105500,418.8400000,419.1400000,418.8200000,418.8800000,19046
AAPL2,5,20120113,110000,418.8600000,419.2800000,418.8600000,419.2300000,9459
AAPL2,5,20120113,110500,419.2100000,419.2100000,418.9300000,419.2000000,7663
AAPL2,5,20120113,111000,419.1800000,419.6000000,419.1800000,419.3900000,5053
AAPL2,5,20120113,111500,419.3800000,419.5800000,419.2600000,419.3000000,9164
AAPL2,5,20120113,112000,419.3500000,419.6300000,419.3300000,419.5000000,4106
AAPL2,5,20120113,112500,419.5400000,419.8400000,419.5000000,419.7200000,6498
AAPL2,5,20120113,113000,419.8000000,419.8200000,419.5300000,419.7600000,3995
AAPL2,5,20120113,113500,419.7800000,420.2200000,419.7600000,420.0500000,13926
AAPL2,5,20120113,114000,420.0600000,420.1000000,419.6900000,419.6900000,3665
AAPL2,5,20120113,114500,419.7300000,419.8100000,419.5200000,419.5200000,3000
AAPL2,5,20120113,115000,419.5600000,419.6700000,419.4700000,419.5200000,3400
AAPL2,5,20120113,115500,419.5800000,419.8800000,419.5800000,419.7900000,6046
AAPL2,5,20120113,120000,419.8500000,419.9900000,419.8400000,419.8400000,21476
AAPL2,5,20120113,120500,419.8400000,419.8400000,419.5900000,419.7900000,6492
AAPL2,5,20120113,121000,419.8500000,419.8500000,419.6400000,419.8000000,2700
AAPL2,5,20120113,121500,419.7300000,419.7300000,419.5100000,419.5200000,3000
AAPL2,5,20120113,122000,419.5300000,419.6300000,419.4700000,419.5700000,4900
AAPL2,5,20120113,122500,419.6600000,419.7100000,419.4800000,419.5000000,4227
AAPL2,5,20120113,123000,419.5100000,419.5250000,419.0600000,419.1000000,8588
AAPL2,5,20120113,123500,419.1000000,419.3500000,419.1000000,419.2700000,4385
AAPL2,5,20120113,124000,419.2500000,419.3300000,419.1100000,419.3300000,2599
AAPL2,5,20120113,124500,419.3200000,419.3200000,419.1100000,419.2400000,5364
AAPL2,5,20120113,125000,419.1900000,419.4900000,419.1700000,419.4900000,4900
AAPL2,5,20120113,125500,419.5000000,419.6900000,419.5000000,419.6700000,3003
AAPL2,5,20120113,130000,419.6700000,419.7000000,419.5400000,419.6800000,4000
AAPL2,5,20120113,130500,419.5400000,419.5600000,419.4800000,419.5000000,9386
AAPL2,5,20120113,131000,419.4500000,419.4500000,419.1000000,419.3000000,5000
AAPL2,5,20120113,131500,419.2900000,419.4100000,419.2800000,419.3500000,2800
AAPL2,5,20120113,132000,419.3100000,419.4100000,419.2500000,419.4100000,11672
AAPL2,5,20120113,132500,419.4100000,419.6600000,419.1000000,419.4100000,9410
AAPL2,5,20120113,133000,419.4900000,419.4900000,419.2650000,419.2700000,3709
AAPL2,5,20120113,133500,419.1600000,419.2600000,419.0000000,419.0100000,7895
AAPL2,5,20120113,134000,419.0350000,419.2600000,419.0000000,419.0600000,6881
AAPL2,5,20120113,134500,419.0800000,419.2000000,419.0400000,419.1500000,4300
AAPL2,5,20120113,135000,419.1400000,419.4100000,419.1400000,419.3600000,28923
AAPL2,5,20120113,135500,419.2900000,419.5400000,419.2900000,419.4100000,5830
AAPL2,5,20120113,140000,419.4000000,419.5200000,419.2400000,419.2600000,5378
AAPL2,5,20120113,140500,419.3400000,419.6000000,419.3400000,419.5200000,6243
AAPL2,5,20120113,141000,419.5400000,419.5900000,419.3750000,419.5000000,4355
AAPL2,5,20120113,141500,419.5600000,419.7300000,419.5300000,419.6100000,4151
AAPL2,5,20120113,142000,419.6600000,419.7200000,419.4600000,419.5100000,3445
AAPL2,5,20120113,142500,419.5300000,419.7800000,419.5300000,419.6700000,6453
AAPL2,5,20120113,143000,419.6600000,419.7200000,419.5700000,419.6100000,9347
AAPL2,5,20120113,143500,419.6300000,419.8100000,419.6300000,419.7400000,3805
AAPL2,5,20120113,144000,419.7500000,419.7700000,419.5700000,419.6100000,7460
AAPL2,5,20120113,144500,419.6200000,419.6300000,419.3200000,419.3800000,7902
AAPL2,5,20120113,145000,419.3500000,419.4300000,419.2600000,419.3700000,6506
AAPL2,5,20120113,145500,419.4000000,419.4100000,419.1800000,419.1800000,6613
AAPL2,5,20120113,150000,419.2500000,419.6400000,419.1300000,419.5300000,9296
AAPL2,5,20120113,150500,419.5350000,419.6200000,419.3800000,419.5600000,6976
AAPL2,5,20120113,151000,419.6000000,419.9400000,419.5200000,419.9300000,11901
AAPL2,5,20120113,151500,419.8600000,420.1300000,419.8600000,420.0300000,8556
AAPL2,5,20120113,152000,420.0100000,420.1400000,419.9600000,420.0000000,9741
AAPL2,5,20120113,152500,419.9900000,420.1100000,419.9200000,420.0700000,13808
AAPL2,5,20120113,153000,420.1200000,420.2000000,419.9500000,420.0600000,8756
AAPL2,5,20120113,153500,420.0600000,420.2000000,419.9400000,419.9400000,6495
AAPL2,5,20120113,154000,419.9600000,420.0500000,419.7700000,419.7700000,17088
AAPL2,5,20120113,154500,419.8300000,419.8700000,419.7000000,419.7100000,13582
AAPL2,5,20120113,155000,419.6500000,420.1200000,419.6300000,420.0200000,28603
AAPL2,5,20120113,155500,420.0400000,420.1800000,419.8000000,419.8200000,18158
AAPL2,5,20120113,160000,419.8600000,419.9900000,419.7100000,419.9800000,29967
AAPL2,5,20120113,160500,419.9800000,419.9800000,419.9800000,419.9800000,200
AAPL2,5,20120117,093500,424.0300000,424.8400000,423.4100000,423.8300000,43698
AAPL2,5,20120117,094000,423.7650000,424.5500000,423.6500000,424.4900000,25937
AAPL2,5,20120117,094500,424.5600000,424.8500000,424.1000000,424.6600000,18347
AAPL2,5,20120117,095000,424.6900000,425.1800000,424.3500000,425.1800000,20883
AAPL2,5,20120117,095500,425.1700000,425.1800000,424.8400000,424.8400000,9107
AAPL2,5,20120117,100000,424.8300000,424.9500000,424.5700000,424.9100000,8907
AAPL2,5,20120117,100500,424.9500000,425.0800000,424.7100000,424.9800000,15323
AAPL2,5,20120117,101000,425.0300000,425.0300000,424.8300000,424.9300000,12904
AAPL2,5,20120117,101500,424.7600000,424.9400000,424.7300000,424.8700000,6510
AAPL2,5,20120117,102000,424.8650000,424.9600000,424.4900000,424.7700000,23241
AAPL2,5,20120117,102500,424.7600000,425.4400000,424.7600000,425.4400000,24164
AAPL2,5,20120117,103000,425.3700000,425.5000000,425.3400000,425.4800000,13487
AAPL2,5,20120117,103500,425.5000000,425.8000000,425.4600000,425.6500000,18461
AAPL2,5,20120117,104000,425.6300000,425.7600000,425.2000000,425.2900000,10201
AAPL2,5,20120117,104500,425.3100000,425.6100000,425.2500000,425.6100000,7423
AAPL2,5,20120117,105000,425.5600000,425.7800000,425.5100000,425.6600000,7969
AAPL2,5,20120117,105500,425.7100000,425.7200000,425.3000000,425.4400000,8546
AAPL2,5,20120117,110000,425.4000000,425.5400000,425.2100000,425.5400000,11630
AAPL2,5,20120117,110500,425.5400000,425.6500000,425.4600000,425.6500000,8023
AAPL2,5,20120117,111000,425.6600000,425.6600000,425.4500000,425.5700000,8095
AAPL2,5,20120117,111500,425.5800000,425.7100000,425.5000000,425.5900000,10177
AAPL2,5,20120117,112000,425.5500000,425.9400000,425.5500000,425.9000000,23403
AAPL2,5,20120117,112500,425.9000000,425.9600000,425.7300000,425.7900000,10425
AAPL2,5,20120117,113000,425.7500000,425.8300000,425.7100000,425.7800000,5442
AAPL2,5,20120117,113500,425.7900000,425.8300000,425.6100000,425.7100000,5050
AAPL2,5,20120117,114000,425.7800000,425.9500000,425.7300000,425.8100000,9707
AAPL2,5,20120117,114500,425.8000000,425.8700000,425.6600000,425.6600000,4100
AAPL2,5,20120117,115000,425.6800000,425.9900000,425.6700000,425.8500000,10701
AAPL2,5,20120117,115500,425.9400000,425.9600000,425.7600000,425.7600000,5800
AAPL2,5,20120117,120000,425.7400000,425.8800000,425.7200000,425.8300000,3500
AAPL2,5,20120117,120500,425.8500000,425.8700000,425.6700000,425.7000000,6424
AAPL2,5,20120117,121000,425.7400000,425.8400000,425.7300000,425.8000000,2995
AAPL2,5,20120117,121500,425.7700000,425.9400000,425.7600000,425.8600000,8437
AAPL2,5,20120117,122000,425.8400000,425.9200000,425.5700000,425.7300000,5677
AAPL2,5,20120117,122500,425.6700000,425.7300000,425.5300000,425.6500000,3000
AAPL2,5,20120117,123000,425.6500000,425.6600000,425.5600000,425.5700000,3100
AAPL2,5,20120117,123500,425.6000000,425.7000000,425.4500000,425.5000000,4900
AAPL2,5,20120117,124000,425.5000000,425.5500000,425.2000000,425.4300000,10780
AAPL2,5,20120117,124500,425.4400000,425.6000000,425.4300000,425.5900000,4500
AAPL2,5,20120117,125000,425.5600000,425.6600000,425.5200000,425.5900000,2786
AAPL2,5,20120117,125500,425.5800000,425.6000000,425.4900000,425.5300000,2021
AAPL2,5,20120117,130000,425.5900000,425.6000000,425.4200000,425.5000000,3665
AAPL2,5,20120117,130500,425.5000000,425.6500000,425.4800000,425.6100000,4701
AAPL2,5,20120117,131000,425.5300000,425.6100000,425.4650000,425.5700000,5945
AAPL2,5,20120117,131500,425.5600000,425.6300000,425.5300000,425.5300000,5362
AAPL2,5,20120117,132000,425.5200000,425.5500000,425.4500000,425.5000000,5507
AAPL2,5,20120117,132500,425.5000000,425.6200000,425.4800000,425.6200000,9298
AAPL2,5,20120117,133000,425.6200000,425.6500000,425.5400000,425.6100000,12756
AAPL2,5,20120117,133500,425.5900000,425.6500000,425.3600000,425.3800000,7906
AAPL2,5,20120117,134000,425.4500000,425.6100000,425.4500000,425.5400000,2500
AAPL2,5,20120117,134500,425.5500000,425.6300000,425.5200000,425.5500000,5436
AAPL2,5,20120117,135000,425.5500000,425.5600000,425.4100000,425.4100000,2300
AAPL2,5,20120117,135500,425.3500000,425.4300000,425.2300000,425.2400000,3200
AAPL2,5,20120117,140000,425.2500000,425.3800000,425.2500000,425.2700000,2347
AAPL2,5,20120117,140500,425.2600000,425.2700000,425.0600000,425.1000000,5951
AAPL2,5,20120117,141000,425.1700000,425.2600000,425.0750000,425.1400000,3540
AAPL2,5,20120117,141500,425.1050000,425.1050000,424.8000000,424.9400000,7700
AAPL2,5,20120117,142000,425.0000000,425.0000000,424.6150000,424.6950000,5922
AAPL2,5,20120117,142500,424.7000000,424.7550000,424.5000000,424.7100000,7277
AAPL2,5,20120117,143000,424.7900000,424.9300000,424.5800000,424.6300000,5912
AAPL2,5,20120117,143500,424.6700000,424.7200000,424.3100000,424.5200000,10166
AAPL2,5,20120117,144000,424.4100000,424.5100000,423.8500000,423.8500000,16644
AAPL2,5,20120117,144500,423.8900000,423.9800000,423.7500000,423.8600000,11487
AAPL2,5,20120117,145000,423.7400000,423.9400000,423.5100000,423.7000000,10400
AAPL2,5,20120117,145500,423.8100000,423.8100000,423.5300000,423.5700000,2938
AAPL2,5,20120117,150000,423.5900000,423.9300000,423.5000000,423.9300000,6193
AAPL2,5,20120117,150500,423.9400000,424.1400000,423.8700000,424.1300000,6548
AAPL2,5,20120117,151000,424.1400000,424.2200000,423.5500000,423.5800000,9563
AAPL2,5,20120117,151500,423.5000000,423.5500000,423.1000000,423.4300000,12963
AAPL2,5,20120117,152000,423.4300000,423.4300000,423.0000000,423.2600000,12432
AAPL2,5,20120117,152500,423.2900000,423.6100000,423.2900000,423.5600000,4005
AAPL2,5,20120117,153000,423.5900000,423.7500000,423.4000000,423.6400000,10096
AAPL2,5,20120117,153500,423.6800000,423.8500000,423.4400000,423.8500000,6456
AAPL2,5,20120117,154000,423.8600000,424.2300000,423.8500000,424.1600000,11992
AAPL2,5,20120117,154500,424.2500000,424.5200000,424.1100000,424.3800000,7982
