<TICKER>,<PER 5 min>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL,5,20120116,154500,178.4000000,178.5400000,178.4000000,178.4200000,357780
AAPL,5,20120116,155000,178.4400000,178.4800000,178.2300000,178.2500000,196640
AAPL,5,20120116,155500,178.2500000,178.3800000,178.2200000,178.3000000,35370
AAPL,5,20120116,160000,178.3000000,178.4500000,178.2600000,178.3400000,81470
AAPL,5,20120116,160500,178.4100000,178.6600000,178.4100000,178.5500000,386430
AAPL,5,20120116,161000,178.5800000,178.6600000,178.5300000,178.5500000,101160
AAPL,5,20120116,161500,178.5500000,178.6000000,178.2700000,178.2800000,170790
AAPL,5,20120116,162000,178.3300000,178.3800000,178.0100000,178.1000000,387890
AAPL,5,20120116,162500,178.1000000,178.3500000,178.0200000,178.3400000,85210
AAPL,5,20120116,163000,178.3400000,178.4900000,178.3300000,178.3700000,67160
AAPL,5,20120116,163500,178.4000000,178.5000000,178.3500000,178.4400000,83030
AAPL,5,20120116,164000,178.4600000,178.4600000,178.2600000,178.3500000,196170
AAPL,5,20120116,164500,178.3800000,178.4600000,178.2400000,178.3000000,278450
AAPL,5,20120116,165000,178.3500000,178.4000000,178.3000000,178.3600000,80180
AAPL,5,20120116,165500,178.3700000,178.4400000,178.3000000,178.3300000,15300
AAPL,5,20120116,170000,178.3200000,178.4500000,178.2000000,178.4500000,120150
AAPL,5,20120116,170500,178.4500000,178.8000000,178.4500000,178.6500000,497830
AAPL,5,20120116,171000,178.6500000,178.7900000,178.5300000,178.5500000,144230
AAPL,5,20120116,171500,178.5500000,178.5500000,178.3500000,178.4900000,58430
AAPL,5,20120116,172000,178.4900000,178.4900000,178.2000000,178.2800000,105240
AAPL,5,20120116,172500,178.2900000,178.4500000,178.2200000,178.3200000,112330
AAPL,5,20120116,173000,178.3200000,178.3600000,178.3000000,178.3400000,16510
AAPL,5,20120116,173500,178.3600000,178.4000000,178.3000000,178.3200000,29780
AAPL,5,20120116,174000,178.3600000,178.3700000,178.2000000,178.2000000,175570
AAPL,5,20120116,174500,178.2800000,178.3200000,178.2000000,178.2000000,195010
AAPL,5,20120116,175000,178.2300000,178.3300000,178.1200000,178.2000000,549530
AAPL,5,20120116,175500,178.2600000,178.2600000,178.1800000,178.2200000,228430
AAPL,5,20120116,180000,178.2500000,178.4800000,178.2000000,178.4000000,214780
AAPL,5,20120116,180500,178.3600000,178.5900000,178.3300000,178.4300000,359050
AAPL,5,20120116,181000,178.4600000,178.5400000,178.4100000,178.4600000,95790
AAPL,5,20120116,181500,178.5400000,178.5400000,178.4100000,178.4200000,32190
AAPL,5,20120116,182000,178.4400000,178.8300000,178.4000000,178.6000000,516170
AAPL,5,20120116,182500,178.6200000,178.6800000,178.3900000,178.5500000,93210
AAPL,5,20120116,183000,178.5500000,178.5900000,178.5200000,178.5500000,492190
AAPL,5,20120116,183500,178.5800000,178.5800000,178.4000000,178.5000000,108740
AAPL,5,20120116,184000,178.4900000,178.6000000,178.3900000,178.5300000,244080
AAPL,5,20120116,184500,178.6000000,178.6800000,178.2600000,178.5000000,354560
AAPL,5,20120117,100500,179.6700000,180.6100000,179.6600000,180.1700000,1044840
AAPL,5,20120117,101000,180.1700000,180.3000000,180.1500000,180.2800000,466850
AAPL,5,20120117,101500,180.2100000,180.3000000,180.1000000,180.1200000,780970
AAPL,5,20120117,102000,180.1200000,180.4000000,180.0700000,180.3400000,718670
AAPL,5,20120117,102500,180.3400000,180.4000000,180.1100000,180.2100000,348290
AAPL,5,20120117,103000,180.2200000,180.3900000,180.1300000,180.1300000,268360
AAPL,5,20120117,103500,180.1900000,180.4500000,180.1400000,180.2800000,618650
AAPL,5,20120117,104000,180.2800000,180.2800000,180.1800000,180.2000000,92680
AAPL,5,20120117,104500,180.2000000,180.3600000,180.1900000,180.2900000,275490
AAPL,5,20120117,105000,180.2900000,180.3300000,180.2100000,180.3000000,469110
AAPL,5,20120117,105500,180.3200000,180.4000000,180.2200000,180.2200000,203050
AAPL,5,20120117,110000,180.2200000,180.4800000,180.1800000,180.4800000,391040
AAPL,5,20120117,110500,180.4900000,181.5000000,180.3000000,181.2000000,2252070
AAPL,5,20120117,111000,181.2000000,181.8300000,181.0400000,181.6200000,1037430
AAPL,5,20120117,111500,181.6700000,182.2000000,181.5900000,182.0500000,2006700
AAPL,5,20120117,112000,182.0500000,182.1500000,181.7000000,181.8900000,988690
AAPL,5,20120117,112500,181.9500000,182.0000000,181.3500000,181.3700000,449270
AAPL,5,20120117,113000,181.4000000,181.5700000,181.2000000,181.4000000,476250
AAPL,5,20120117,113500,181.4100000,181.8800000,181.4000000,181.7600000,253920
AAPL,5,20120117,114000,181.7500000,181.9600000,181.6600000,181.9300000,385290
AAPL,5,20120117,114500,181.9300000,182.2800000,181.9000000,181.9700000,1546410
AAPL,5,20120117,115000,181.9700000,182.0800000,181.8500000,181.9000000,285810
AAPL,5,20120117,115500,181.9000000,182.1000000,181.8300000,182.0400000,238700
AAPL,5,20120117,120000,181.9900000,182.0800000,181.7700000,181.9900000,418750
AAPL,5,20120117,120500,181.9900000,182.1400000,181.8700000,182.0000000,753140
AAPL,5,20120117,121000,181.9600000,182.0000000,181.7000000,181.8000000,507860
AAPL,5,20120117,121500,181.7500000,181.8300000,181.6000000,181.7000000,214030
AAPL,5,20120117,122000,181.6900000,181.7000000,181.3300000,181.4300000,853950
AAPL,5,20120117,122500,181.4300000,181.6500000,181.2500000,181.3100000,1194810
AAPL,5,20120117,123000,181.3000000,181.3000000,180.6900000,180.9400000,2425160
AAPL,5,20120117,123500,180.9100000,181.1100000,180.8500000,181.0900000,308370
AAPL,5,20120117,124000,181.0100000,181.4800000,180.9500000,181.4800000,506620
AAPL,5,20120117,124500,181.4500000,181.5800000,181.2500000,181.5500000,530170
AAPL,5,20120117,125000,181.5200000,181.5400000,181.1000000,181.3400000,263160
AAPL,5,20120117,125500,181.2600000,181.4800000,181.1500000,181.3700000,162590
AAPL,5,20120117,130000,181.2800000,181.6200000,181.2600000,181.6200000,208990
AAPL,5,20120117,130500,181.6200000,181.9600000,181.5900000,181.8300000,793150
AAPL,5,20120117,131000,181.8300000,181.8500000,181.5500000,181.6000000,226770
AAPL,5,20120117,131500,181.6000000,181.6000000,181.3600000,181.4200000,179610
AAPL,5,20120117,132000,181.4200000,181.4700000,181.0500000,181.2300000,294720
AAPL,5,20120117,132500,181.2500000,181.4000000,181.2500000,181.3100000,140710
AAPL,5,20120117,133000,181.2700000,181.3200000,181.1000000,181.2000000,249260
AAPL,5,20120117,133500,181.1500000,181.5100000,181.1100000,181.4800000,370470
AAPL,5,20120117,134000,181.4900000,181.4900000,181.1700000,181.3000000,401360
AAPL,5,20120117,134500,181.3600000,181.5700000,181.3000000,181.4600000,156020
AAPL,5,20120117,135000,181.5300000,181.6900000,181.3500000,181.4500000,552610
AAPL,5,20120117,135500,181.4500000,181.6000000,181.3500000,181.5600000,241510
AAPL,5,20120117,140000,181.5600000,181.6000000,181.4200000,181.4900000,80660
AAPL,5,20120117,140500,181.4900000,181.8600000,181.4900000,181.6800000,474740
AAPL,5,20120117,141000,181.7000000,181.8400000,181.5500000,181.7300000,146100
AAPL,5,20120117,141500,181.7300000,181.8500000,181.4200000,181.4400000,220440
AAPL,5,20120117,142000,181.4400000,181.4800000,181.2000000,181.2400000,427560
AAPL,5,20120117,142500,181.3000000,181.3000000,181.1200000,181.2000000,171090
AAPL,5,20120117,143000,181.2000000,181.2900000,181.2000000,181.2900000,36010
AAPL,5,20120117,143500,181.2800000,181.2800000,181.1200000,181.2100000,162180
AAPL,5,20120117,144000,181.2300000,181.3400000,181.0800000,181.0800000,123560
AAPL,5,20120117,144500,181.0800000,181.1700000,181.0000000,181.0000000,677660
AAPL,5,20120117,145000,181.0000000,181.0500000,180.8500000,180.8600000,407850
AAPL,5,20120117,145500,180.8500000,181.0700000,180.7700000,180.7800000,557620
AAPL,5,20120117,150000,180.8100000,180.8400000,180.3500000,180.4400000,554680
AAPL,5,20120117,150500,180.4500000,180.6700000,180.3500000,180.3700000,487990
AAPL,5,20120117,151000,180.4100000,180.7300000,180.3800000,180.6200000,425680
AAPL,5,20120117,151500,180.7000000,180.9600000,180.6100000,180.9400000,392540
AAPL,5,20120117,152000,180.9500000,180.9700000,180.7000000,180.7500000,95730
AAPL,5,20120117,152500,180.7400000,180.8700000,180.6000000,180.6300000,122380
AAPL,5,20120117,153000,180.6500000,180.8500000,180.6100000,180.8500000,92900
AAPL,5,20120117,153500,180.8500000,180.9400000,180.7900000,180.9000000,176500
AAPL,5,20120117,154000,180.9300000,180.9500000,180.7900000,180.9000000,58900
AAPL,5,20120117,154500,180.9100000,180.9400000,180.6700000,180.7300000,124390
AAPL,5,20120117,155000,180.7700000,180.8300000,180.7200000,180.8000000,74530
AAPL,5,20120117,155500,180.8000000,180.8000000,180.6500000,180.6700000,94700
AAPL,5,20120117,160000,180.6700000,180.6700000,179.5300000,179.8400000,1772940
AAPL,5,20120117,160500,179.8400000,179.8500000,179.2300000,179.2800000,1401940
AAPL,5,20120117,161000,179.2800000,179.7900000,179.1700000,179.6500000,827800
AAPL,5,20120117,161500,179.6500000,179.8200000,179.4700000,179.7000000,439670
AAPL,5,20120117,162000,179.6900000,179.8200000,179.4300000,179.4600000,316140
AAPL,5,20120117,162500,179.4500000,180.1400000,179.4300000,180.0000000,568850
AAPL,5,20120117,163000,180.0000000,180.0500000,179.8500000,180.0000000,486260
AAPL,5,20120117,163500,180.0100000,180.4500000,179.9800000,180.2600000,407300
AAPL,5,20120117,164000,180.2500000,180.3800000,180.1600000,180.3000000,74380
AAPL,5,20120117,164500,180.3300000,180.3400000,180.2500000,180.2500000,136550
AAPL,5,20120117,165000,180.3000000,180.3700000,180.0100000,180.1000000,172780
AAPL,5,20120117,165500,180.1100000,180.4400000,179.9600000,180.4400000,213160
AAPL,5,20120117,170000,180.4400000,180.6000000,179.9300000,179.9500000,336040
AAPL,5,20120117,170500,179.9300000,180.3500000,179.5900000,179.8000000,618700
AAPL,5,20120117,171000,179.7900000,180.4200000,179.7000000,180.2100000,274130
AAPL,5,20120117,171500,180.2300000,180.4200000,180.1100000,180.1100000,90520
AAPL,5,20120117,172000,180.1000000,180.2400000,180.0600000,180.1500000,120330
AAPL,5,20120117,172500,180.1500000,180.2400000,180.1500000,180.2000000,54800
AAPL,5,20120117,173000,180.1800000,180.8400000,180.1000000,180.7500000,693900
AAPL,5,20120117,173500,180.7700000,181.0900000,180.7700000,181.0000000,925370
AAPL,5,20120117,174000,180.9300000,181.0400000,180.4100000,180.8000000,456590
AAPL,5,20120117,174500,180.7900000,181.0800000,180.6900000,180.8500000,396950
AAPL,5,20120117,175000,180.8400000,180.8500000,180.4100000,180.6000000,257660
AAPL,5,20120117,175500,180.5900000,180.6200000,180.2700000,180.3800000,396770
AAPL,5,20120117,180000,180.3800000,180.8700000,180.2600000,180.4400000,401390
AAPL,5,20120117,180500,180.4800000,180.8400000,180.3600000,180.7600000,282640
AAPL,5,20120117,181000,180.8000000,180.9400000,180.7600000,180.8700000,234840
AAPL,5,20120117,181500,180.8000000,180.8600000,180.6500000,180.7100000,439000
AAPL,5,20120117,182000,180.7200000,181.0800000,180.6400000,181.0000000,1259640
AAPL,5,20120117,182500,181.0000000,181.2500000,180.9500000,181.0000000,739680
AAPL,5,20120117,183000,181.0000000,181.1500000,180.7700000,180.8400000,511620
AAPL,5,20120117,183500,180.8400000,181.2700000,180.8200000,181.1900000,882550
AAPL,5,20120117,184000,181.1600000,181.3900000,181.1100000,181.3900000,510240
AAPL,5,20120117,184500,181.4000000,181.9900000,181.3800000,181.8000000,2194100
AAPL,5,20120118,100500,181.3200000,181.7600000,180.8500000,181.2700000,862310
AAPL,5,20120118,101000,181.2100000,181.2400000,181.0000000,181.0100000,254070
AAPL,5,20120118,101500,181.0400000,181.1900000,180.9500000,181.1700000,307660
AAPL,5,20120118,102000,181.1700000,181.1700000,180.8500000,180.9000000,340510
AAPL,5,20120118,102500,180.9000000,181.1300000,180.9000000,181.0400000,397620
AAPL,5,20120118,103000,181.1000000,181.4000000,181.0400000,181.4000000,141530
AAPL,5,20120118,103500,181.3100000,181.4900000,181.2000000,181.2200000,312190
AAPL,5,20120118,104000,181.2400000,181.3400000,181.0500000,181.0500000,135320
AAPL,5,20120118,104500,181.0700000,181.0700000,180.8200000,180.8800000,343420
AAPL,5,20120118,105000,180.8700000,180.8800000,180.5800000,180.6200000,393700
AAPL,5,20120118,105500,180.6800000,180.8400000,180.6800000,180.7900000,167490
AAPL,5,20120118,110000,180.7800000,180.8000000,180.5500000,180.7500000,199240
AAPL,5,20120118,110500,180.7400000,180.8600000,180.5000000,180.5900000,544700
AAPL,5,20120118,111000,180.6000000,180.6900000,180.5000000,180.6000000,212360
AAPL,5,20120118,111500,180.6000000,180.7500000,180.5700000,180.6200000,421810
AAPL,5,20120118,112000,180.6300000,180.8000000,180.6000000,180.7000000,182090
AAPL,5,20120118,112500,180.7000000,180.7400000,180.5000000,180.5000000,202170
AAPL,5,20120118,113000,180.5700000,180.7500000,180.5100000,180.7500000,95050
AAPL,5,20120118,113500,180.7500000,180.9000000,180.7100000,180.8100000,292040
AAPL,5,20120118,114000,180.8000000,180.8800000,180.8000000,180.8300000,87340
AAPL,5,20120118,114500,180.8000000,181.1100000,180.8000000,181.1100000,565890
AAPL,5,20120118,115000,181.1100000,181.3600000,181.0400000,181.1500000,241950
AAPL,5,20120118,115500,181.0700000,181.7500000,181.0500000,181.3100000,598920
AAPL,5,20120118,120000,181.3100000,181.5700000,181.1700000,181.3500000,274390
AAPL,5,20120118,120500,181.3100000,181.3500000,180.9000000,181.0000000,424080
AAPL,5,20120118,121000,181.0000000,181.0600000,180.2400000,180.4200000,1156320
AAPL,5,20120118,121500,180.4800000,180.6000000,180.3500000,180.5200000,275280
AAPL,5,20120118,122000,180.5000000,180.8500000,180.3500000,180.5100000,679790
AAPL,5,20120118,122500,180.5300000,180.7900000,180.4400000,180.4600000,117760
AAPL,5,20120118,123000,180.4900000,180.6100000,180.3200000,180.4000000,302870
AAPL,5,20120118,123500,180.4000000,180.5800000,180.0200000,180.0500000,597400
AAPL,5,20120118,124000,180.0600000,180.4000000,180.0000000,180.3100000,615110
AAPL,5,20120118,124500,180.3000000,180.6000000,180.3000000,180.4800000,457910
AAPL,5,20120118,125000,180.4700000,180.6900000,180.3200000,180.6800000,288570
AAPL,5,20120118,125500,180.6700000,180.6800000,180.4000000,180.4300000,90990
AAPL,5,20120118,130000,180.4300000,180.8400000,180.4300000,180.8100000,175110
AAPL,5,20120118,130500,180.8100000,181.2200000,180.7700000,181.0600000,508200
AAPL,5,20120118,131000,181.0100000,181.3500000,181.0100000,181.1000000,504270
AAPL,5,20120118,131500,181.0800000,181.2000000,180.9000000,180.9200000,266290
AAPL,5,20120118,132000,180.9900000,181.1500000,180.8600000,180.9400000,230250
AAPL,5,20120118,132500,180.9500000,181.1100000,180.9100000,180.9100000,56970
AAPL,5,20120118,133000,180.9100000,181.1200000,180.8000000,181.0400000,71360
AAPL,5,20120118,133500,181.0100000,181.1000000,180.9100000,181.0800000,21480
AAPL,5,20120118,134000,181.1000000,181.5000000,181.0900000,181.3400000,670610
AAPL,5,20120118,134500,181.3400000,181.4700000,181.1300000,181.3500000,686490
AAPL,5,20120118,135000,181.3500000,181.5500000,181.2100000,181.4300000,289520
AAPL,5,20120118,135500,181.4000000,181.5200000,181.3400000,181.3700000,153550
AAPL,5,20120118,140000,181.4200000,181.4800000,181.2300000,181.2700000,141860
AAPL,5,20120118,140500,181.2700000,181.3900000,181.2300000,181.3000000,68600
AAPL,5,20120118,141000,181.3400000,181.3500000,180.9400000,181.1800000,205070
AAPL,5,20120118,141500,181.1200000,182.0000000,181.0300000,182.0000000,2383710
AAPL,5,20120118,142000,181.9900000,182.6000000,181.9900000,182.4600000,2298450
AAPL,5,20120118,142500,182.4600000,182.4900000,182.1100000,182.1300000,1043640
AAPL,5,20120118,143000,182.1900000,182.2000000,181.8700000,182.1100000,992490
AAPL,5,20120118,143500,182.1000000,182.2600000,182.0500000,182.0600000,271600
AAPL,5,20120118,144000,182.1200000,182.1800000,182.0000000,182.0700000,406810
AAPL,5,20120118,144500,182.0700000,182.1000000,181.6600000,181.9800000,305150
AAPL,5,20120118,145000,181.9800000,182.1800000,181.8000000,182.0000000,723940
AAPL,5,20120118,145500,182.0100000,182.2700000,181.9400000,182.1500000,254340
AAPL,5,20120118,150000,182.1500000,182.2000000,181.9200000,182.0900000,253030
AAPL,5,20120118,150500,182.0600000,182.1500000,181.9000000,181.9600000,394040
AAPL,5,20120118,151000,181.9700000,182.0800000,181.8200000,181.9700000,265260
AAPL,5,20120118,151500,181.9500000,182.0000000,181.8300000,181.9900000,101420
AAPL,5,20120118,152000,181.9500000,181.9900000,181.8800000,181.9000000,63640
AAPL,5,20120118,152500,181.9500000,182.0700000,181.8800000,182.0100000,85240
AAPL,5,20120118,153000,182.0000000,182.1300000,182.0000000,182.1300000,154120
AAPL,5,20120118,153500,182.1100000,182.4000000,182.1000000,182.2600000,442170
AAPL,5,20120118,154000,182.2600000,182.3000000,182.0400000,182.0500000,165750
AAPL,5,20120118,154500,182.1100000,182.1100000,182.0000000,182.0300000,58660
AAPL,5,20120118,155000,182.0300000,182.0800000,182.0000000,182.0100000,58660
AAPL,5,20120118,155500,182.0700000,182.0800000,181.9200000,181.9400000,138790
AAPL,5,20120118,160000,181.9400000,182.0700000,181.8300000,181.9800000,218930
AAPL,5,20120118,160500,182.0000000,182.0800000,181.8000000,181.8200000,316040
AAPL,5,20120118,161000,181.8200000,181.9200000,181.6500000,181.8000000,164500
AAPL,5,20120118,161500,181.8000000,181.8100000,181.4000000,181.4800000,730740
AAPL,5,20120118,162000,181.4800000,181.7000000,181.1700000,181.2400000,720940
AAPL,5,20120118,162500,181.2600000,181.4600000,181.1700000,181.3000000,369620
AAPL,5,20120118,163000,181.3100000,181.4700000,181.3100000,181.3100000,76700
AAPL,5,20120118,163500,181.3100000,181.5000000,181.1700000,181.2900000,341950
AAPL,5,20120118,164000,181.2900000,181.3500000,181.2000000,181.3500000,364270
AAPL,5,20120118,164500,181.3300000,181.8000000,181.3200000,181.6100000,619830
AAPL,5,20120118,165000,181.6200000,181.9900000,181.5800000,181.8900000,267620
AAPL,5,20120118,165500,181.8500000,181.9700000,181.8100000,181.9300000,195520
AAPL,5,20120118,170000,181.9600000,182.0800000,181.7900000,181.8900000,448680
AAPL,5,20120118,170500,181.9600000,181.9700000,181.6900000,181.7400000,263620
AAPL,5,20120118,171000,181.7300000,181.8500000,181.5700000,181.8300000,93170
AAPL,5,20120118,171500,181.8300000,182.1500000,181.7400000,182.0200000,302020
AAPL,5,20120118,172000,182.0200000,182.1400000,181.9500000,182.1400000,221060
AAPL,5,20120118,172500,182.1400000,182.1400000,182.0000000,182.0900000,420060
AAPL,5,20120118,173000,182.0900000,182.1400000,181.9000000,182.0800000,172980
AAPL,5,20120118,173500,182.0000000,182.3700000,181.9500000,182.1300000,579290
AAPL,5,20120118,174000,182.1400000,182.5000000,182.1400000,182.4000000,1032710
AAPL,5,20120118,174500,182.3700000,182.4200000,182.3200000,182.3600000,391960
AAPL,5,20120118,175000,182.3600000,182.6000000,182.3500000,182.5000000,1119260
AAPL,5,20120118,175500,182.5000000,182.5700000,182.1600000,182.2600000,897280
AAPL,5,20120118,180000,182.2700000,182.3700000,182.1800000,182.2500000,306100
AAPL,5,20120118,180500,182.2100000,182.3300000,182.1000000,182.2500000,239010
AAPL,5,20120118,181000,182.2500000,182.3000000,182.1400000,182.2000000,243440
AAPL,5,20120118,181500,182.2100000,182.2200000,182.1400000,182.1500000,314280
AAPL,5,20120118,182000,182.1900000,182.2500000,181.9500000,182.2300000,684310
AAPL,5,20120118,182500,182.2400000,182.3400000,182.1300000,182.2700000,554650
AAPL,5,20120118,183000,182.2700000,182.2800000,181.9900000,182.0900000,170440
AAPL,5,20120118,183500,182.0900000,182.2700000,181.8600000,182.1300000,756600
AAPL,5,20120118,184000,182.1900000,182.5700000,182.1900000,182.4700000,847530
AAPL,5,20120118,184500,182.5000000,183.2000000,182.3300000,182.9000000,3413120
AAPL,5,20120119,100500,183.8500000,183.9800000,183.4600000,183.6000000,1083190
AAPL,5,20120119,101000,183.5900000,183.6400000,183.3800000,183.4100000,469260
AAPL,5,20120119,101500,183.3800000,183.5900000,183.3200000,183.4700000,292410
AAPL,5,20120119,102000,183.4700000,183.8800000,183.3800000,183.8000000,470220
AAPL,5,20120119,102500,183.7900000,183.9800000,183.7600000,183.9300000,909150
AAPL,5,20120119,103000,183.9700000,184.5800000,183.8300000,184.4500000,1144980
AAPL,5,20120119,103500,184.4500000,184.4900000,184.1100000,184.2400000,570560
AAPL,5,20120119,104000,184.2000000,184.2400000,183.7700000,183.8000000,801720
AAPL,5,20120119,104500,183.8100000,184.1900000,183.8000000,184.0800000,474320
AAPL,5,20120119,105000,184.0500000,184.3500000,184.0500000,184.1000000,296720
AAPL,5,20120119,105500,184.1100000,184.1500000,183.8700000,184.1500000,148550
AAPL,5,20120119,110000,184.1100000,184.2000000,183.8000000,183.8700000,608520
AAPL,5,20120119,110500,183.8600000,184.1000000,183.7700000,184.0000000,577930
AAPL,5,20120119,111000,184.0000000,184.0200000,183.8200000,183.9000000,143870
AAPL,5,20120119,111500,183.9600000,183.9600000,183.7000000,183.7000000,299410
AAPL,5,20120119,112000,183.7000000,183.8000000,183.5800000,183.7000000,288980
AAPL,5,20120119,112500,183.7500000,183.8600000,183.6400000,183.6500000,135980
AAPL,5,20120119,113000,183.6600000,183.9000000,183.6100000,183.8000000,125100
AAPL,5,20120119,113500,183.7800000,183.9400000,183.7000000,183.8200000,102090
AAPL,5,20120119,114000,183.8300000,183.9100000,183.8000000,183.8200000,359630
AAPL,5,20120119,114500,183.8200000,183.9500000,183.8000000,183.8100000,624590
AAPL,5,20120119,115000,183.8300000,183.9000000,183.8000000,183.8600000,296350
AAPL,5,20120119,115500,183.8800000,184.1100000,183.8200000,184.0100000,363640
AAPL,5,20120119,120000,184.0500000,184.0900000,183.6600000,183.8900000,297240
AAPL,5,20120119,120500,183.8900000,184.0000000,183.4000000,183.6900000,1180830
AAPL,5,20120119,121000,183.6900000,183.6900000,183.4200000,183.4300000,300320
AAPL,5,20120119,121500,183.4300000,183.4800000,182.8200000,182.8800000,1849920
AAPL,5,20120119,122000,182.9000000,183.5000000,182.8700000,183.4800000,1082000
AAPL,5,20120119,122500,183.4800000,183.9200000,183.3700000,183.8600000,819190
AAPL,5,20120119,123000,183.8600000,184.3000000,183.8400000,183.9100000,1250330
AAPL,5,20120119,123500,183.9700000,184.1300000,183.7100000,183.7200000,679120
AAPL,5,20120119,124000,183.7100000,183.7800000,183.5100000,183.7200000,644030
AAPL,5,20120119,124500,183.7400000,184.1600000,183.6000000,184.0000000,449990
AAPL,5,20120119,125000,184.0000000,184.0000000,183.6800000,183.8000000,158030
AAPL,5,20120119,125500,183.8000000,184.1000000,183.7900000,184.1000000,377670
AAPL,5,20120119,130000,184.0900000,184.5600000,184.0800000,184.5400000,1975710
AAPL,5,20120119,130500,184.5400000,184.5600000,184.2300000,184.2400000,1822800
AAPL,5,20120119,131000,184.2400000,184.3800000,184.1000000,184.1600000,250910
AAPL,5,20120119,131500,184.1600000,184.3000000,184.0500000,184.1200000,310910
AAPL,5,20120119,132000,184.1500000,184.4800000,184.0500000,184.3500000,497860
AAPL,5,20120119,132500,184.2500000,184.4300000,184.2100000,184.3100000,224540
AAPL,5,20120119,133000,184.3000000,184.7800000,184.2000000,184.6900000,862100
AAPL,5,20120119,133500,184.6500000,184.9800000,184.6400000,184.9000000,2466510
AAPL,5,20120119,134000,184.9300000,185.1200000,184.9000000,185.0500000,2906190
AAPL,5,20120119,134500,185.0600000,185.1800000,184.9800000,185.0000000,1036650
AAPL,5,20120119,135000,185.0300000,185.1000000,184.8300000,184.8600000,413880
AAPL,5,20120119,135500,184.9300000,185.1000000,184.7000000,184.8000000,475170
AAPL,5,20120119,140000,184.8100000,184.9700000,184.6500000,184.6800000,370070
AAPL,5,20120119,140500,184.6800000,184.7500000,184.6100000,184.7300000,211890
AAPL,5,20120119,141000,184.7300000,184.9000000,184.6000000,184.9000000,390520
AAPL,5,20120119,141500,184.9000000,185.0000000,184.7200000,184.9000000,295770
AAPL,5,20120119,142000,184.8900000,184.9900000,184.8100000,184.9800000,110330
AAPL,5,20120119,142500,184.9800000,185.1100000,184.9500000,185.0800000,386570
AAPL,5,20120119,143000,185.1100000,185.2100000,184.9600000,185.1600000,517350
AAPL,5,20120119,143500,185.2000000,185.4000000,185.1600000,185.3000000,1102890
AAPL,5,20120119,144000,185.3400000,185.4400000,185.0000000,185.0900000,412780
AAPL,5,20120119,144500,185.0900000,185.1500000,184.9100000,184.9700000,209050
AAPL,5,20120119,145000,184.9800000,185.0900000,184.8200000,185.0500000,372010
AAPL,5,20120119,145500,185.0600000,185.2700000,185.0300000,185.1500000,139400
AAPL,5,20120119,150000,185.1900000,185.4000000,185.1400000,185.4000000,384760
AAPL,5,20120119,150500,185.3900000,185.4000000,184.8900000,185.0000000,361320
AAPL,5,20120119,151000,185.0500000,185.0500000,184.8400000,185.0000000,360790
AAPL,5,20120119,151500,185.0100000,185.1000000,184.8500000,184.9800000,116860
AAPL,5,20120119,152000,185.0600000,185.0600000,184.7600000,184.8500000,100730
AAPL,5,20120119,152500,184.8500000,185.2000000,184.7800000,185.2000000,391720
AAPL,5,20120119,153000,185.1900000,185.3000000,185.0500000,185.2000000,461330
AAPL,5,20120119,153500,185.2000000,185.2800000,185.0100000,185.0500000,289550
AAPL,5,20120119,154000,185.0700000,185.2300000,185.0500000,185.2000000,276020
AAPL,5,20120119,154500,185.2200000,185.2400000,185.1300000,185.2300000,173540
AAPL,5,20120119,155000,185.1800000,185.2500000,185.0800000,185.2000000,405160
AAPL,5,20120119,155500,185.2000000,185.2100000,185.1000000,185.1300000,318150
AAPL,5,20120119,160000,185.1200000,185.2300000,185.1000000,185.1200000,456180
AAPL,5,20120119,160500,185.1900000,185.4500000,185.0500000,185.1100000,1188730
AAPL,5,20120119,161000,185.1000000,185.2400000,185.0600000,185.1000000,404670
AAPL,5,20120119,161500,185.1000000,185.1300000,184.8000000,184.8000000,768900
AAPL,5,20120119,162000,184.8400000,185.3800000,184.7200000,185.3800000,382100
AAPL,5,20120119,162500,185.3800000,185.4400000,185.2500000,185.4000000,352410
AAPL,5,20120119,163000,185.3500000,186.2900000,185.3000000,186.2100000,3796710
AAPL,5,20120119,163500,186.2100000,186.2700000,185.8700000,186.1000000,919620
AAPL,5,20120119,164000,186.0800000,186.1200000,185.9700000,186.0200000,473420
AAPL,5,20120119,164500,185.9900000,186.0700000,185.7500000,185.7500000,495860
AAPL,5,20120119,165000,185.7500000,185.9800000,185.7000000,185.9000000,394040
AAPL,5,20120119,165500,185.9000000,185.9600000,185.7000000,185.7300000,393150
AAPL,5,20120119,170000,185.7300000,185.7500000,185.5000000,185.5100000,675160
AAPL,5,20120119,170500,185.5100000,185.6700000,185.5100000,185.5100000,450660
AAPL,5,20120119,171000,185.5100000,185.6500000,185.5100000,185.6500000,175330
AAPL,5,20120119,171500,185.6700000,185.7600000,185.5800000,185.6900000,183570
AAPL,5,20120119,172000,185.6900000,185.6900000,185.5600000,185.6300000,160980
AAPL,5,20120119,172500,185.6300000,185.6700000,185.4800000,185.4800000,290790
AAPL,5,20120119,173000,185.4900000,185.6900000,185.4000000,185.5200000,376670
AAPL,5,20120119,173500,185.5600000,185.8500000,185.1300000,185.3700000,1257830
AAPL,5,20120119,174000,185.3500000,185.6900000,185.1300000,185.6000000,789290
