close_time,start_time,end_time,sentiment
Wed Jan 04 13:50:00 +0000 2012,Wed Jan 04 13:50:49 +0000 2012,Wed Jan 04 13:53:02 +0000 2012,0.1159090909090909
Wed Jan 04 13:55:00 +0000 2012,Wed Jan 04 13:55:56 +0000 2012,Wed Jan 04 13:59:49 +0000 2012,0.021805555555555557
Wed Jan 04 14:00:00 +0000 2012,Wed Jan 04 14:00:45 +0000 2012,Wed Jan 04 14:04:47 +0000 2012,0.13152777777777777
Wed Jan 04 14:05:00 +0000 2012,Wed Jan 04 14:05:55 +0000 2012,Wed Jan 04 14:09:35 +0000 2012,0.14155555555555557
Wed Jan 04 14:10:00 +0000 2012,Wed Jan 04 14:10:56 +0000 2012,Wed Jan 04 14:14:50 +0000 2012,0.09452479338842976
Wed Jan 04 14:15:00 +0000 2012,Wed Jan 04 14:15:58 +0000 2012,Wed Jan 04 14:19:29 +0000 2012,0.18021915584415585
Wed Jan 04 14:20:00 +0000 2012,Wed Jan 04 14:20:38 +0000 2012,Wed Jan 04 14:24:52 +0000 2012,0.2577932900432901
Wed Jan 04 14:25:00 +0000 2012,Wed Jan 04 14:25:36 +0000 2012,Wed Jan 04 14:29:33 +0000 2012,0.04444444444444444
Wed Jan 04 14:30:00 +0000 2012,Wed Jan 04 14:30:54 +0000 2012,Wed Jan 04 14:34:44 +0000 2012,-0.0828693181818182
Wed Jan 04 14:35:00 +0000 2012,Wed Jan 04 14:35:36 +0000 2012,Wed Jan 04 14:39:55 +0000 2012,-0.052361111111111115
Wed Jan 04 14:40:00 +0000 2012,Wed Jan 04 14:40:53 +0000 2012,Wed Jan 04 14:44:33 +0000 2012,0.15753066378066377
Wed Jan 04 14:45:00 +0000 2012,Wed Jan 04 14:45:51 +0000 2012,Wed Jan 04 14:49:42 +0000 2012,0.08886904761904761
Wed Jan 04 14:50:00 +0000 2012,Wed Jan 04 14:50:44 +0000 2012,Wed Jan 04 14:54:36 +0000 2012,0.028043898809523803
Wed Jan 04 14:55:00 +0000 2012,Wed Jan 04 14:55:52 +0000 2012,Wed Jan 04 14:59:54 +0000 2012,0.14392712842712846
Wed Jan 04 15:00:00 +0000 2012,Wed Jan 04 15:00:33 +0000 2012,Wed Jan 04 15:04:43 +0000 2012,0.21670057720057723
Wed Jan 04 15:05:00 +0000 2012,Wed Jan 04 15:05:48 +0000 2012,Wed Jan 04 15:09:34 +0000 2012,0.12560714285714286
Wed Jan 04 15:10:00 +0000 2012,Wed Jan 04 15:10:56 +0000 2012,Wed Jan 04 15:14:54 +0000 2012,0.055668831168831166
Wed Jan 04 15:15:00 +0000 2012,Wed Jan 04 15:15:50 +0000 2012,Wed Jan 04 15:19:59 +0000 2012,0.04883507696007696
Wed Jan 04 15:20:00 +0000 2012,Wed Jan 04 15:20:59 +0000 2012,Wed Jan 04 15:24:56 +0000 2012,0.06124170274170273
Wed Jan 04 15:25:00 +0000 2012,Wed Jan 04 15:25:34 +0000 2012,Wed Jan 04 15:29:56 +0000 2012,0.09813492063492064
Wed Jan 04 15:30:00 +0000 2012,Wed Jan 04 15:30:58 +0000 2012,Wed Jan 04 15:34:41 +0000 2012,0.0943371212121212
Wed Jan 04 15:35:00 +0000 2012,Wed Jan 04 15:35:51 +0000 2012,Wed Jan 04 15:39:46 +0000 2012,0.16023665223665223
Wed Jan 04 15:40:00 +0000 2012,Wed Jan 04 15:40:51 +0000 2012,Wed Jan 04 15:44:40 +0000 2012,0.20244372294372295
Wed Jan 04 15:45:00 +0000 2012,Wed Jan 04 15:45:31 +0000 2012,Wed Jan 04 15:49:56 +0000 2012,0.07673795995670996
Wed Jan 04 15:50:00 +0000 2012,Wed Jan 04 15:50:44 +0000 2012,Wed Jan 04 15:54:49 +0000 2012,0.08377777777777777
Wed Jan 04 15:55:00 +0000 2012,Wed Jan 04 15:55:55 +0000 2012,Wed Jan 04 15:59:49 +0000 2012,-0.04465458152958154
Wed Jan 04 16:00:00 +0000 2012,Wed Jan 04 16:00:59 +0000 2012,Wed Jan 04 16:04:38 +0000 2012,0.10092780483405484
Wed Jan 04 16:05:00 +0000 2012,Wed Jan 04 16:05:57 +0000 2012,Wed Jan 04 16:09:56 +0000 2012,0.12464484126984128
Wed Jan 04 16:10:00 +0000 2012,Wed Jan 04 16:10:39 +0000 2012,Wed Jan 04 16:14:45 +0000 2012,0.1018253999569104
Wed Jan 04 16:15:00 +0000 2012,Wed Jan 04 16:15:40 +0000 2012,Wed Jan 04 16:19:38 +0000 2012,0.16361730399230398
Wed Jan 04 16:20:00 +0000 2012,Wed Jan 04 16:20:08 +0000 2012,Wed Jan 04 16:24:55 +0000 2012,0.2050808080808081
Wed Jan 04 16:25:00 +0000 2012,Wed Jan 04 16:25:44 +0000 2012,Wed Jan 04 16:29:58 +0000 2012,0.1287916666666667
Wed Jan 04 16:30:00 +0000 2012,Wed Jan 04 16:30:54 +0000 2012,Wed Jan 04 16:34:39 +0000 2012,0.17908865440115443
Wed Jan 04 16:35:00 +0000 2012,Wed Jan 04 16:35:58 +0000 2012,Wed Jan 04 16:39:59 +0000 2012,0.1073611111111111
Wed Jan 04 16:40:00 +0000 2012,Wed Jan 04 16:40:55 +0000 2012,Wed Jan 04 16:44:53 +0000 2012,0.18766426166426167
Wed Jan 04 16:45:00 +0000 2012,Wed Jan 04 16:45:50 +0000 2012,Wed Jan 04 16:49:32 +0000 2012,-0.0040862840862840874
Wed Jan 04 16:50:00 +0000 2012,Wed Jan 04 16:50:52 +0000 2012,Wed Jan 04 16:54:53 +0000 2012,0.1015467171717172
Wed Jan 04 16:55:00 +0000 2012,Wed Jan 04 16:55:56 +0000 2012,Wed Jan 04 16:59:08 +0000 2012,0.1506902356902357
Wed Jan 04 17:00:00 +0000 2012,Wed Jan 04 17:00:41 +0000 2012,Wed Jan 04 17:04:39 +0000 2012,0.15817261904761903
Wed Jan 04 17:05:00 +0000 2012,Wed Jan 04 17:05:44 +0000 2012,Wed Jan 04 17:09:53 +0000 2012,0.22402507215007214
Wed Jan 04 17:10:00 +0000 2012,Wed Jan 04 17:10:05 +0000 2012,Wed Jan 04 17:14:16 +0000 2012,0.06307539682539684
Wed Jan 04 17:15:00 +0000 2012,Wed Jan 04 17:15:53 +0000 2012,Wed Jan 04 17:19:54 +0000 2012,0.09321875
Wed Jan 04 17:20:00 +0000 2012,Wed Jan 04 17:20:51 +0000 2012,Wed Jan 04 17:24:44 +0000 2012,0.09773520923520922
Wed Jan 04 17:25:00 +0000 2012,Wed Jan 04 17:25:47 +0000 2012,Wed Jan 04 17:29:49 +0000 2012,0.04507833436404865
Wed Jan 04 17:30:00 +0000 2012,Wed Jan 04 17:30:56 +0000 2012,Wed Jan 04 17:34:52 +0000 2012,0.11927417027417027
Wed Jan 04 17:35:00 +0000 2012,Wed Jan 04 17:35:59 +0000 2012,Wed Jan 04 17:39:48 +0000 2012,0.22763095238095238
Wed Jan 04 17:40:00 +0000 2012,Wed Jan 04 17:40:14 +0000 2012,Wed Jan 04 17:44:51 +0000 2012,0.10746712662337662
Wed Jan 04 17:45:00 +0000 2012,Wed Jan 04 17:45:53 +0000 2012,Wed Jan 04 17:49:59 +0000 2012,0.17316017316017315
Wed Jan 04 17:50:00 +0000 2012,Wed Jan 04 17:50:23 +0000 2012,Wed Jan 04 17:54:27 +0000 2012,0.1132098124098124
Wed Jan 04 17:55:00 +0000 2012,Wed Jan 04 17:55:59 +0000 2012,Wed Jan 04 17:59:57 +0000 2012,0.2824556277056277
Wed Jan 04 18:00:00 +0000 2012,Wed Jan 04 18:00:56 +0000 2012,Wed Jan 04 18:04:50 +0000 2012,0.08713690476190479
Wed Jan 04 18:05:00 +0000 2012,Wed Jan 04 18:05:59 +0000 2012,Wed Jan 04 18:09:53 +0000 2012,0.04638888888888889
Wed Jan 04 18:10:00 +0000 2012,Wed Jan 04 18:10:36 +0000 2012,Wed Jan 04 18:14:41 +0000 2012,0.32335714285714284
Wed Jan 04 18:15:00 +0000 2012,Wed Jan 04 18:15:53 +0000 2012,Wed Jan 04 18:19:46 +0000 2012,0.13604166666666667
Wed Jan 04 18:20:00 +0000 2012,Wed Jan 04 18:20:52 +0000 2012,Wed Jan 04 18:24:52 +0000 2012,0.045145021645021655
Wed Jan 04 18:25:00 +0000 2012,Wed Jan 04 18:26:39 +0000 2012,Wed Jan 04 18:29:59 +0000 2012,0.06620039682539682
Wed Jan 04 18:30:00 +0000 2012,Wed Jan 04 18:30:59 +0000 2012,Wed Jan 04 18:34:29 +0000 2012,0.12759390782828284
Wed Jan 04 18:35:00 +0000 2012,Wed Jan 04 18:35:54 +0000 2012,Wed Jan 04 18:39:50 +0000 2012,0.075872113997114
Wed Jan 04 18:40:00 +0000 2012,Wed Jan 04 18:40:56 +0000 2012,Wed Jan 04 18:44:27 +0000 2012,0.01799242424242424
Wed Jan 04 18:45:00 +0000 2012,Wed Jan 04 18:45:19 +0000 2012,Wed Jan 04 18:49:52 +0000 2012,0.043186147186147196
Wed Jan 04 18:50:00 +0000 2012,Wed Jan 04 18:50:21 +0000 2012,Wed Jan 04 18:54:06 +0000 2012,0.12786363636363635
Wed Jan 04 18:55:00 +0000 2012,Wed Jan 04 18:55:16 +0000 2012,Wed Jan 04 18:59:51 +0000 2012,0.08938492063492062
Wed Jan 04 19:00:00 +0000 2012,Wed Jan 04 19:00:45 +0000 2012,Wed Jan 04 19:04:52 +0000 2012,0.13810958794292127
Wed Jan 04 19:05:00 +0000 2012,Wed Jan 04 19:05:48 +0000 2012,Wed Jan 04 19:09:04 +0000 2012,0.0674107142857143
Wed Jan 04 19:10:00 +0000 2012,Wed Jan 04 19:10:52 +0000 2012,Wed Jan 04 19:14:16 +0000 2012,0.25879886677682434
Wed Jan 04 19:15:00 +0000 2012,Wed Jan 04 19:15:27 +0000 2012,Wed Jan 04 19:19:55 +0000 2012,-0.004572991822991821
Wed Jan 04 19:20:00 +0000 2012,Wed Jan 04 19:20:58 +0000 2012,Wed Jan 04 19:24:57 +0000 2012,0.290698051948052
Wed Jan 04 19:25:00 +0000 2012,Wed Jan 04 19:25:35 +0000 2012,Wed Jan 04 19:29:29 +0000 2012,0.15107897153351696
Wed Jan 04 19:30:00 +0000 2012,Wed Jan 04 19:30:37 +0000 2012,Wed Jan 04 19:34:29 +0000 2012,0.018273384353741498
Wed Jan 04 19:35:00 +0000 2012,Wed Jan 04 19:35:25 +0000 2012,Wed Jan 04 19:39:57 +0000 2012,0.22541666666666668
Wed Jan 04 19:40:00 +0000 2012,Wed Jan 04 19:40:51 +0000 2012,Wed Jan 04 19:44:59 +0000 2012,0.0657935606060606
Wed Jan 04 19:45:00 +0000 2012,Wed Jan 04 19:45:46 +0000 2012,Wed Jan 04 19:49:48 +0000 2012,0.17711079545454547
Wed Jan 04 19:50:00 +0000 2012,Wed Jan 04 19:50:49 +0000 2012,Wed Jan 04 19:54:53 +0000 2012,0.17127421536796542
Wed Jan 04 19:55:00 +0000 2012,Wed Jan 04 19:55:35 +0000 2012,Wed Jan 04 19:59:54 +0000 2012,0.12223160173160175
Wed Jan 04 20:00:00 +0000 2012,Wed Jan 04 20:00:55 +0000 2012,Wed Jan 04 20:04:56 +0000 2012,0.07287566137566137
Wed Jan 04 20:05:00 +0000 2012,Wed Jan 04 20:05:48 +0000 2012,Wed Jan 04 20:09:42 +0000 2012,0.15087223236832611
Wed Jan 04 20:10:00 +0000 2012,Wed Jan 04 20:10:55 +0000 2012,Wed Jan 04 20:14:37 +0000 2012,0.13414213564213565
Wed Jan 04 20:15:00 +0000 2012,Wed Jan 04 20:15:54 +0000 2012,Wed Jan 04 20:19:51 +0000 2012,0.14941092472342474
Wed Jan 04 20:20:00 +0000 2012,Wed Jan 04 20:20:48 +0000 2012,Wed Jan 04 20:24:24 +0000 2012,0.07160894660894661
Wed Jan 04 20:25:00 +0000 2012,Wed Jan 04 20:25:51 +0000 2012,Wed Jan 04 20:29:34 +0000 2012,0.04492340067340067
Wed Jan 04 20:30:00 +0000 2012,Wed Jan 04 20:30:27 +0000 2012,Wed Jan 04 20:34:36 +0000 2012,0.108626443001443
Wed Jan 04 20:35:00 +0000 2012,Wed Jan 04 20:35:56 +0000 2012,Wed Jan 04 20:39:58 +0000 2012,0.20581334175084173
Wed Jan 04 20:40:00 +0000 2012,Wed Jan 04 20:40:59 +0000 2012,Wed Jan 04 20:44:53 +0000 2012,0.19497673160173162
Wed Jan 04 20:45:00 +0000 2012,Wed Jan 04 20:45:52 +0000 2012,Wed Jan 04 20:49:42 +0000 2012,0.11518831168831167
Wed Jan 04 20:50:00 +0000 2012,Wed Jan 04 20:50:55 +0000 2012,Wed Jan 04 20:54:44 +0000 2012,0.048677248677248694
Wed Jan 04 20:55:00 +0000 2012,Wed Jan 04 20:55:36 +0000 2012,Wed Jan 04 20:59:58 +0000 2012,0.014956439393939392
Wed Jan 04 21:00:00 +0000 2012,Wed Jan 04 21:00:44 +0000 2012,Wed Jan 04 21:04:37 +0000 2012,0.12748019067159694
Wed Jan 04 21:05:00 +0000 2012,Wed Jan 04 21:05:29 +0000 2012,Wed Jan 04 21:09:57 +0000 2012,0.03529356060606061
Wed Jan 04 21:10:00 +0000 2012,Wed Jan 04 21:10:57 +0000 2012,Wed Jan 04 21:14:49 +0000 2012,0.050762626262626266
Wed Jan 04 21:15:00 +0000 2012,Wed Jan 04 21:15:59 +0000 2012,Wed Jan 04 21:19:46 +0000 2012,-0.06137878787878788
Wed Jan 04 21:20:00 +0000 2012,Wed Jan 04 21:20:04 +0000 2012,Wed Jan 04 21:24:52 +0000 2012,-0.00782136304450758
Wed Jan 04 21:25:00 +0000 2012,Wed Jan 04 21:25:50 +0000 2012,Wed Jan 04 21:29:32 +0000 2012,0.1498445616883117
Wed Jan 04 21:30:00 +0000 2012,Wed Jan 04 21:30:58 +0000 2012,Wed Jan 04 21:34:44 +0000 2012,0.21746320756263934
Wed Jan 04 21:35:00 +0000 2012,Wed Jan 04 21:35:53 +0000 2012,Wed Jan 04 21:39:56 +0000 2012,0.10988664421997756
Wed Jan 04 21:40:00 +0000 2012,Wed Jan 04 21:40:47 +0000 2012,Wed Jan 04 21:44:53 +0000 2012,0.04363299663299663
Wed Jan 04 21:45:00 +0000 2012,Wed Jan 04 21:45:52 +0000 2012,Wed Jan 04 21:49:55 +0000 2012,0.033989898989898994
Wed Jan 04 21:50:00 +0000 2012,Wed Jan 04 21:50:59 +0000 2012,Wed Jan 04 21:54:48 +0000 2012,0.010991341991341996
Wed Jan 04 21:55:00 +0000 2012,Wed Jan 04 21:55:12 +0000 2012,Wed Jan 04 21:59:52 +0000 2012,0.09969490826633684
Wed Jan 04 22:00:00 +0000 2012,Wed Jan 04 22:00:37 +0000 2012,Wed Jan 04 22:04:48 +0000 2012,0.22395370370370368
Wed Jan 04 22:05:00 +0000 2012,Wed Jan 04 22:05:55 +0000 2012,Wed Jan 04 22:09:59 +0000 2012,0.1517382154882155
Wed Jan 04 22:10:00 +0000 2012,Wed Jan 04 22:10:53 +0000 2012,Wed Jan 04 22:14:59 +0000 2012,0.09166580578512395
Wed Jan 04 22:15:00 +0000 2012,Wed Jan 04 22:15:55 +0000 2012,Wed Jan 04 22:19:51 +0000 2012,0.20500000000000002
Wed Jan 04 22:20:00 +0000 2012,Wed Jan 04 22:20:45 +0000 2012,Wed Jan 04 22:23:18 +0000 2012,0.016145833333333335
Wed Jan 04 22:25:00 +0000 2012,Wed Jan 04 22:25:08 +0000 2012,Wed Jan 04 22:29:00 +0000 2012,0.0
Wed Jan 04 22:30:00 +0000 2012,Wed Jan 04 22:31:22 +0000 2012,Wed Jan 04 22:34:58 +0000 2012,-0.10788690476190477
Wed Jan 04 22:35:00 +0000 2012,Wed Jan 04 22:35:54 +0000 2012,Wed Jan 04 22:39:08 +0000 2012,0.03487940630797774
Wed Jan 04 22:40:00 +0000 2012,Wed Jan 04 22:40:02 +0000 2012,Wed Jan 04 22:44:06 +0000 2012,0.0975
Wed Jan 04 22:45:00 +0000 2012,Wed Jan 04 22:45:13 +0000 2012,Wed Jan 04 22:49:50 +0000 2012,0.0751578282828283
Wed Jan 04 22:50:00 +0000 2012,Wed Jan 04 22:50:26 +0000 2012,Wed Jan 04 22:54:20 +0000 2012,0.1734848484848485
Wed Jan 04 22:55:00 +0000 2012,Wed Jan 04 22:55:29 +0000 2012,Wed Jan 04 22:59:59 +0000 2012,0.20507062815656565
Wed Jan 04 23:00:00 +0000 2012,Wed Jan 04 23:01:01 +0000 2012,Wed Jan 04 23:04:08 +0000 2012,0.10529513888888889
Wed Jan 04 23:05:00 +0000 2012,Wed Jan 04 23:06:08 +0000 2012,Wed Jan 04 23:09:48 +0000 2012,0.07239583333333333
Wed Jan 04 23:10:00 +0000 2012,Wed Jan 04 23:10:07 +0000 2012,Wed Jan 04 23:14:59 +0000 2012,0.146875
Wed Jan 04 23:15:00 +0000 2012,Wed Jan 04 23:16:13 +0000 2012,Wed Jan 04 23:19:06 +0000 2012,0.18726851851851847
Wed Jan 04 23:20:00 +0000 2012,Wed Jan 04 23:20:40 +0000 2012,Wed Jan 04 23:23:36 +0000 2012,-0.10312500000000001
Wed Jan 04 23:25:00 +0000 2012,Wed Jan 04 23:25:08 +0000 2012,Wed Jan 04 23:29:50 +0000 2012,0.0
Wed Jan 04 23:30:00 +0000 2012,Wed Jan 04 23:30:20 +0000 2012,Wed Jan 04 23:33:17 +0000 2012,0.03125000000000001
Wed Jan 04 23:35:00 +0000 2012,Wed Jan 04 23:36:40 +0000 2012,Wed Jan 04 23:39:05 +0000 2012,0.16307922979797979
Wed Jan 04 23:40:00 +0000 2012,Wed Jan 04 23:40:47 +0000 2012,Wed Jan 04 23:44:53 +0000 2012,0.15997643097643097
Wed Jan 04 23:45:00 +0000 2012,Wed Jan 04 23:45:23 +0000 2012,Wed Jan 04 23:49:22 +0000 2012,-0.004972222222222225
Wed Jan 04 23:50:00 +0000 2012,Wed Jan 04 23:50:53 +0000 2012,Wed Jan 04 23:54:26 +0000 2012,0.1288560606060606
Wed Jan 04 23:55:00 +0000 2012,Wed Jan 04 23:55:06 +0000 2012,Wed Jan 04 23:59:45 +0000 2012,0.060313852813852806
Thu Jan 05 00:00:00 +0000 2012,Thu Jan 05 00:00:41 +0000 2012,Thu Jan 05 00:04:08 +0000 2012,0.3017045454545455
Thu Jan 05 00:05:00 +0000 2012,Thu Jan 05 00:05:46 +0000 2012,Thu Jan 05 00:09:14 +0000 2012,0.25125
Thu Jan 05 00:10:00 +0000 2012,Thu Jan 05 00:11:35 +0000 2012,Thu Jan 05 00:14:24 +0000 2012,0.1444023569023569
Thu Jan 05 00:15:00 +0000 2012,Thu Jan 05 00:15:02 +0000 2012,Thu Jan 05 00:19:39 +0000 2012,0.10208333333333332
Thu Jan 05 00:20:00 +0000 2012,Thu Jan 05 00:20:37 +0000 2012,Thu Jan 05 00:24:59 +0000 2012,0.259084145021645
Thu Jan 05 00:25:00 +0000 2012,Thu Jan 05 00:26:45 +0000 2012,Thu Jan 05 00:29:16 +0000 2012,0.4082070707070707
Thu Jan 05 00:30:00 +0000 2012,Thu Jan 05 00:32:45 +0000 2012,Thu Jan 05 00:34:25 +0000 2012,0.13333333333333333
Thu Jan 05 00:35:00 +0000 2012,Thu Jan 05 00:35:09 +0000 2012,Thu Jan 05 00:39:26 +0000 2012,0.33125
Thu Jan 05 00:40:00 +0000 2012,Thu Jan 05 00:40:08 +0000 2012,Thu Jan 05 00:44:35 +0000 2012,-0.01833333333333334
Thu Jan 05 00:45:00 +0000 2012,Thu Jan 05 00:46:18 +0000 2012,Thu Jan 05 00:49:01 +0000 2012,-0.018518518518518517
Thu Jan 05 00:50:00 +0000 2012,Thu Jan 05 00:50:23 +0000 2012,Thu Jan 05 00:54:36 +0000 2012,0.20682539682539686
Thu Jan 05 00:55:00 +0000 2012,Thu Jan 05 00:55:12 +0000 2012,Thu Jan 05 00:59:36 +0000 2012,-0.09242424242424241
Thu Jan 05 01:00:00 +0000 2012,Thu Jan 05 01:00:27 +0000 2012,Thu Jan 05 01:04:24 +0000 2012,0.3074074074074074
Thu Jan 05 01:05:00 +0000 2012,Thu Jan 05 01:05:49 +0000 2012,Thu Jan 05 01:09:23 +0000 2012,0.21428571428571427
Thu Jan 05 01:10:00 +0000 2012,Thu Jan 05 01:10:32 +0000 2012,Thu Jan 05 01:14:28 +0000 2012,0.09835119047619048
Thu Jan 05 01:15:00 +0000 2012,Thu Jan 05 01:15:02 +0000 2012,Thu Jan 05 01:19:35 +0000 2012,-0.03835227272727273
Thu Jan 05 01:20:00 +0000 2012,Thu Jan 05 01:20:26 +0000 2012,Thu Jan 05 01:24:06 +0000 2012,0.2575432900432901
Thu Jan 05 01:25:00 +0000 2012,Thu Jan 05 01:25:09 +0000 2012,Thu Jan 05 01:29:12 +0000 2012,0.15028760822510823
Thu Jan 05 01:30:00 +0000 2012,Thu Jan 05 01:31:40 +0000 2012,Thu Jan 05 01:34:59 +0000 2012,0.32500000000000007
Thu Jan 05 01:35:00 +0000 2012,Thu Jan 05 01:35:47 +0000 2012,Thu Jan 05 01:39:49 +0000 2012,0.02291666666666667
Thu Jan 05 01:40:00 +0000 2012,Thu Jan 05 01:40:11 +0000 2012,Thu Jan 05 01:44:17 +0000 2012,0.18529761904761907
Thu Jan 05 01:45:00 +0000 2012,Thu Jan 05 01:45:52 +0000 2012,Thu Jan 05 01:49:19 +0000 2012,0.17985660173160176
Thu Jan 05 01:50:00 +0000 2012,Thu Jan 05 01:50:05 +0000 2012,Thu Jan 05 01:53:12 +0000 2012,0.23958333333333334
Thu Jan 05 01:55:00 +0000 2012,Thu Jan 05 01:55:52 +0000 2012,Thu Jan 05 01:59:02 +0000 2012,0.11120370370370374
Thu Jan 05 02:00:00 +0000 2012,Thu Jan 05 02:00:52 +0000 2012,Thu Jan 05 02:04:54 +0000 2012,0.014756132756132755
Thu Jan 05 02:05:00 +0000 2012,Thu Jan 05 02:05:01 +0000 2012,Thu Jan 05 02:09:28 +0000 2012,0.16379832551707552
Thu Jan 05 02:10:00 +0000 2012,Thu Jan 05 02:10:02 +0000 2012,Thu Jan 05 02:14:59 +0000 2012,0.04916666666666668
Thu Jan 05 02:15:00 +0000 2012,Thu Jan 05 02:15:59 +0000 2012,Thu Jan 05 02:19:16 +0000 2012,-0.032500000000000015
Thu Jan 05 02:20:00 +0000 2012,Thu Jan 05 02:20:31 +0000 2012,Thu Jan 05 02:24:44 +0000 2012,0.21142753427128427
Thu Jan 05 02:25:00 +0000 2012,Thu Jan 05 02:25:38 +0000 2012,Thu Jan 05 02:29:31 +0000 2012,0.032735389610389604
Thu Jan 05 02:30:00 +0000 2012,Thu Jan 05 02:30:20 +0000 2012,Thu Jan 05 02:34:27 +0000 2012,0.026461489898989898
Thu Jan 05 02:35:00 +0000 2012,Thu Jan 05 02:35:57 +0000 2012,Thu Jan 05 02:39:26 +0000 2012,0.08318333333333335
Thu Jan 05 02:40:00 +0000 2012,Thu Jan 05 02:40:44 +0000 2012,Thu Jan 05 02:44:56 +0000 2012,0.008617965367965354
Thu Jan 05 02:45:00 +0000 2012,Thu Jan 05 02:45:57 +0000 2012,Thu Jan 05 02:49:52 +0000 2012,0.07861607142857144
Thu Jan 05 02:50:00 +0000 2012,Thu Jan 05 02:50:54 +0000 2012,Thu Jan 05 02:54:57 +0000 2012,0.256868265993266
Thu Jan 05 02:55:00 +0000 2012,Thu Jan 05 02:55:56 +0000 2012,Thu Jan 05 02:59:52 +0000 2012,0.10402557319223986
Thu Jan 05 03:00:00 +0000 2012,Thu Jan 05 03:00:51 +0000 2012,Thu Jan 05 03:04:59 +0000 2012,0.017723278705421574
Thu Jan 05 03:05:00 +0000 2012,Thu Jan 05 03:05:50 +0000 2012,Thu Jan 05 03:09:57 +0000 2012,0.11843957431457433
Thu Jan 05 03:10:00 +0000 2012,Thu Jan 05 03:10:51 +0000 2012,Thu Jan 05 03:14:49 +0000 2012,0.18556758056758055
Thu Jan 05 03:15:00 +0000 2012,Thu Jan 05 03:15:59 +0000 2012,Thu Jan 05 03:19:55 +0000 2012,0.15813582251082253
Thu Jan 05 03:20:00 +0000 2012,Thu Jan 05 03:20:19 +0000 2012,Thu Jan 05 03:24:52 +0000 2012,0.18142857142857144
Thu Jan 05 03:25:00 +0000 2012,Thu Jan 05 03:25:02 +0000 2012,Thu Jan 05 03:29:26 +0000 2012,0.1402889384920635
Thu Jan 05 03:30:00 +0000 2012,Thu Jan 05 03:30:57 +0000 2012,Thu Jan 05 03:34:49 +0000 2012,0.03675099206349207
Thu Jan 05 03:35:00 +0000 2012,Thu Jan 05 03:35:56 +0000 2012,Thu Jan 05 03:39:58 +0000 2012,0.08928111471861473
Thu Jan 05 03:40:00 +0000 2012,Thu Jan 05 03:40:58 +0000 2012,Thu Jan 05 03:44:34 +0000 2012,-0.009191919191919206
Thu Jan 05 03:45:00 +0000 2012,Thu Jan 05 03:45:56 +0000 2012,Thu Jan 05 03:49:41 +0000 2012,0.06733766233766234
Thu Jan 05 03:50:00 +0000 2012,Thu Jan 05 03:50:41 +0000 2012,Thu Jan 05 03:54:47 +0000 2012,0.06297396413110698
Thu Jan 05 03:55:00 +0000 2012,Thu Jan 05 03:55:57 +0000 2012,Thu Jan 05 03:59:58 +0000 2012,0.06784554730983303
Thu Jan 05 04:00:00 +0000 2012,Thu Jan 05 04:00:57 +0000 2012,Thu Jan 05 04:04:51 +0000 2012,0.22590773809523806
Thu Jan 05 04:05:00 +0000 2012,Thu Jan 05 04:05:56 +0000 2012,Thu Jan 05 04:09:56 +0000 2012,0.20439636408014383
Thu Jan 05 04:10:00 +0000 2012,Thu Jan 05 04:10:58 +0000 2012,Thu Jan 05 04:14:50 +0000 2012,0.15223579545454546
Thu Jan 05 04:15:00 +0000 2012,Thu Jan 05 04:15:43 +0000 2012,Thu Jan 05 04:19:58 +0000 2012,0.036292328042328036
Thu Jan 05 04:20:00 +0000 2012,Thu Jan 05 04:20:58 +0000 2012,Thu Jan 05 04:24:41 +0000 2012,0.09165367965367965
Thu Jan 05 04:25:00 +0000 2012,Thu Jan 05 04:25:38 +0000 2012,Thu Jan 05 04:29:58 +0000 2012,0.13571969696969696
Thu Jan 05 04:30:00 +0000 2012,Thu Jan 05 04:30:59 +0000 2012,Thu Jan 05 04:34:52 +0000 2012,0.12927224627224626
Thu Jan 05 04:35:00 +0000 2012,Thu Jan 05 04:35:58 +0000 2012,Thu Jan 05 04:39:54 +0000 2012,0.021617542613636367
Thu Jan 05 04:40:00 +0000 2012,Thu Jan 05 04:40:27 +0000 2012,Thu Jan 05 04:44:58 +0000 2012,0.09125
Thu Jan 05 04:45:00 +0000 2012,Thu Jan 05 04:45:55 +0000 2012,Thu Jan 05 04:49:50 +0000 2012,0.0763488627774342
Thu Jan 05 04:50:00 +0000 2012,Thu Jan 05 04:50:30 +0000 2012,Thu Jan 05 04:54:49 +0000 2012,0.020069444444444456
Thu Jan 05 04:55:00 +0000 2012,Thu Jan 05 04:55:59 +0000 2012,Thu Jan 05 04:59:39 +0000 2012,0.09770346320346321
Thu Jan 05 05:00:00 +0000 2012,Thu Jan 05 05:00:41 +0000 2012,Thu Jan 05 05:04:57 +0000 2012,-0.0034319014319014298
Thu Jan 05 05:05:00 +0000 2012,Thu Jan 05 05:05:41 +0000 2012,Thu Jan 05 05:09:47 +0000 2012,0.010238731483360398
Thu Jan 05 05:10:00 +0000 2012,Thu Jan 05 05:10:59 +0000 2012,Thu Jan 05 05:12:58 +0000 2012,0.09222282347282347
Thu Jan 05 05:15:00 +0000 2012,Thu Jan 05 05:15:55 +0000 2012,Thu Jan 05 05:19:53 +0000 2012,0.1182962962962963
