close_time,start_time,end_time,sentiment,TICKER,OPEN,HIGH,LOW,CLOSE,VOL
Tue Jan 10 10:50:00 +0000 2012,Tue Jan 10 10:51:31 +0000 2012,Tue Jan 10 10:54:54 +0000 2012,-0.19655539772727276,GOOGL,623.14,624.14,623.06,623.09,4230
Tue Jan 10 10:55:00 +0000 2012,Tue Jan 10 10:55:58 +0000 2012,Tue Jan 10 10:59:55 +0000 2012,-0.29334271284271285,GOOGL,623.08,623.08,620.29,620.33,11443
Tue Jan 10 11:00:00 +0000 2012,Tue Jan 10 11:00:25 +0000 2012,Tue Jan 10 11:03:43 +0000 2012,-0.1453030303030303,GOOGL,620.3,621.17,618.945,619.4,13460
Tue Jan 10 11:05:00 +0000 2012,Tue Jan 10 11:05:57 +0000 2012,Tue Jan 10 11:09:34 +0000 2012,-0.1412121212121212,GOOGL,619.26,619.26,616.96,617.72,10665
Tue Jan 10 11:10:00 +0000 2012,Tue Jan 10 11:11:38 +0000 2012,Tue Jan 10 11:14:39 +0000 2012,0.06666666666666668,GOOGL,617.6,620.54,617.41,620.27,11257
Tue Jan 10 11:15:00 +0000 2012,Tue Jan 10 11:16:02 +0000 2012,Tue Jan 10 11:19:50 +0000 2012,0.04166666666666667,GOOGL,620.29,621.4,620.09,621.37,8743
Tue Jan 10 11:20:00 +0000 2012,Tue Jan 10 11:20:42 +0000 2012,Tue Jan 10 11:24:13 +0000 2012,-0.2483333333333333,GOOGL,621.35,621.94,621.2,621.38,7192
Tue Jan 10 11:25:00 +0000 2012,Tue Jan 10 11:25:06 +0000 2012,Tue Jan 10 11:29:09 +0000 2012,0.108125,GOOGL,621.19,621.19,619.74,619.93,5957
Tue Jan 10 11:30:00 +0000 2012,Tue Jan 10 11:30:48 +0000 2012,Tue Jan 10 11:34:56 +0000 2012,-0.10833333333333336,GOOGL,620.24,620.75,619.54,620.75,4660
Tue Jan 10 11:35:00 +0000 2012,Tue Jan 10 11:35:36 +0000 2012,Tue Jan 10 11:39:27 +0000 2012,0.05,GOOGL,620.85,621.48,620.8,621.01,2460
Tue Jan 10 11:40:00 +0000 2012,Tue Jan 10 11:41:23 +0000 2012,Tue Jan 10 11:44:31 +0000 2012,0.1111111111111111,GOOGL,620.72,620.72,619.225,619.44,2600
Tue Jan 10 11:45:00 +0000 2012,Tue Jan 10 11:45:24 +0000 2012,Tue Jan 10 11:49:49 +0000 2012,0.08712481962481962,GOOGL,619.62,619.86,619.33,619.33,2701
Tue Jan 10 11:50:00 +0000 2012,Tue Jan 10 11:50:44 +0000 2012,Tue Jan 10 11:54:33 +0000 2012,0.0893001893939394,GOOGL,619.42,619.435,618.59,619.07,2115
Tue Jan 10 11:55:00 +0000 2012,Tue Jan 10 11:55:26 +0000 2012,Tue Jan 10 11:59:43 +0000 2012,0.1955909090909091,GOOGL,619.07,619.55,618.77,619.21,7539
Tue Jan 10 12:00:00 +0000 2012,Tue Jan 10 12:00:31 +0000 2012,Tue Jan 10 12:04:53 +0000 2012,0.13364583333333335,GOOGL,619.25,619.44,617.8,617.88,3800
Tue Jan 10 12:05:00 +0000 2012,Tue Jan 10 12:05:31 +0000 2012,Tue Jan 10 12:08:36 +0000 2012,-0.03125,GOOGL,618.22,618.94,617.75,617.75,2860
Tue Jan 10 12:10:00 +0000 2012,Tue Jan 10 12:10:30 +0000 2012,Tue Jan 10 12:14:29 +0000 2012,-0.2375,GOOGL,617.69,618.14,617.69,618.11,3300
Tue Jan 10 12:15:00 +0000 2012,Tue Jan 10 12:15:36 +0000 2012,Tue Jan 10 12:19:56 +0000 2012,0.1879600694444445,GOOGL,618.19,618.3,618.11,618.3,6362
Tue Jan 10 12:20:00 +0000 2012,Tue Jan 10 12:20:28 +0000 2012,Tue Jan 10 12:24:53 +0000 2012,0.06218560606060606,GOOGL,618.29,618.29,617.81,618.22,2714
Tue Jan 10 12:25:00 +0000 2012,Tue Jan 10 12:25:39 +0000 2012,Tue Jan 10 12:29:59 +0000 2012,0.09196969696969697,GOOGL,618.19,618.52,618.0,618.37,2100
Tue Jan 10 12:30:00 +0000 2012,Tue Jan 10 12:31:33 +0000 2012,Tue Jan 10 12:34:43 +0000 2012,0.1950757575757576,GOOGL,617.99,618.0,617.41,617.69,4590
Tue Jan 10 12:35:00 +0000 2012,Tue Jan 10 12:35:44 +0000 2012,Tue Jan 10 12:38:54 +0000 2012,0.1388888888888889,GOOGL,617.61,617.87,617.32,617.43,3340
Tue Jan 10 12:40:00 +0000 2012,Tue Jan 10 12:40:20 +0000 2012,Tue Jan 10 12:44:49 +0000 2012,0.08321759259259259,GOOGL,617.67,619.04,617.67,619.04,3500
Tue Jan 10 12:45:00 +0000 2012,Tue Jan 10 12:46:22 +0000 2012,Tue Jan 10 12:49:43 +0000 2012,0.11448863636363635,GOOGL,619.17,620.0,619.11,620.0,4327
Tue Jan 10 12:50:00 +0000 2012,Tue Jan 10 12:50:35 +0000 2012,Tue Jan 10 12:54:51 +0000 2012,0.03161520605717034,GOOGL,620.05,620.1,619.65,619.66,3383
Tue Jan 10 12:55:00 +0000 2012,Tue Jan 10 12:55:57 +0000 2012,Tue Jan 10 12:59:58 +0000 2012,0.1314466737689394,GOOGL,619.45,619.88,619.2,619.39,2900
Tue Jan 10 13:00:00 +0000 2012,Tue Jan 10 13:00:38 +0000 2012,Tue Jan 10 13:04:48 +0000 2012,0.01515151515151515,GOOGL,619.81,621.29,619.81,621.29,3320
Tue Jan 10 13:05:00 +0000 2012,Tue Jan 10 13:05:36 +0000 2012,Tue Jan 10 13:09:43 +0000 2012,0.14285984848484845,GOOGL,621.08,621.295,621.08,621.14,820
Tue Jan 10 13:10:00 +0000 2012,Tue Jan 10 13:10:07 +0000 2012,Tue Jan 10 13:14:55 +0000 2012,0.02708333333333332,GOOGL,621.18,621.38,620.39,620.39,1841
Tue Jan 10 13:15:00 +0000 2012,Tue Jan 10 13:15:58 +0000 2012,Tue Jan 10 13:19:43 +0000 2012,0.016964285714285713,GOOGL,620.42,620.43,619.5,619.6,3000
Tue Jan 10 13:20:00 +0000 2012,Tue Jan 10 13:20:03 +0000 2012,Tue Jan 10 13:24:46 +0000 2012,-0.12496212121212122,GOOGL,619.62,619.89,619.32,619.75,3470
Tue Jan 10 13:25:00 +0000 2012,Tue Jan 10 13:25:25 +0000 2012,Tue Jan 10 13:29:53 +0000 2012,0.09527777777777777,GOOGL,619.71,619.71,619.3,619.56,1700
Tue Jan 10 13:30:00 +0000 2012,Tue Jan 10 13:30:45 +0000 2012,Tue Jan 10 13:34:29 +0000 2012,0.19220833333333334,GOOGL,619.72,620.92,619.62,620.89,2066
Tue Jan 10 13:35:00 +0000 2012,Tue Jan 10 13:35:45 +0000 2012,Tue Jan 10 13:38:14 +0000 2012,0.1484375,GOOGL,620.75,621.75,620.1,621.75,3093
Tue Jan 10 13:40:00 +0000 2012,Tue Jan 10 13:40:55 +0000 2012,Tue Jan 10 13:44:51 +0000 2012,0.15248647186147188,GOOGL,621.88,621.88,621.4,621.75,3331
Tue Jan 10 13:45:00 +0000 2012,Tue Jan 10 13:46:30 +0000 2012,Tue Jan 10 13:49:46 +0000 2012,0.12728174603174602,GOOGL,621.79,622.72,621.79,622.72,4456
Tue Jan 10 13:50:00 +0000 2012,Tue Jan 10 13:50:45 +0000 2012,Tue Jan 10 13:54:12 +0000 2012,0.021022727272727276,GOOGL,622.61,622.61,621.71,621.88,2536
Tue Jan 10 13:55:00 +0000 2012,Tue Jan 10 13:55:01 +0000 2012,Tue Jan 10 13:59:42 +0000 2012,-0.13669237012987012,GOOGL,621.88,621.88,621.04,621.51,2920
Tue Jan 10 14:00:00 +0000 2012,Tue Jan 10 14:00:59 +0000 2012,Tue Jan 10 14:04:49 +0000 2012,0.13833333333333336,GOOGL,621.71,622.96,621.7,622.71,2951
Tue Jan 10 14:05:00 +0000 2012,Tue Jan 10 14:05:48 +0000 2012,Tue Jan 10 14:08:26 +0000 2012,0.2132102272727273,GOOGL,622.69,622.725,622.04,622.5,1652
Tue Jan 10 14:10:00 +0000 2012,Tue Jan 10 14:10:46 +0000 2012,Tue Jan 10 14:14:40 +0000 2012,-0.0010416666666666768,GOOGL,622.56,622.56,621.54,621.85,1052
Tue Jan 10 14:15:00 +0000 2012,Tue Jan 10 14:15:04 +0000 2012,Tue Jan 10 14:19:19 +0000 2012,0.05422222222222221,GOOGL,621.82,622.26,621.74,622.26,2050
Tue Jan 10 14:20:00 +0000 2012,Tue Jan 10 14:20:56 +0000 2012,Tue Jan 10 14:24:45 +0000 2012,0.20733333333333334,GOOGL,622.26,623.0,622.26,622.87,2764
Tue Jan 10 14:25:00 +0000 2012,Tue Jan 10 14:25:23 +0000 2012,Tue Jan 10 14:29:51 +0000 2012,0.008333333333333335,GOOGL,622.95,623.47,622.93,623.47,2710
Tue Jan 10 14:30:00 +0000 2012,Tue Jan 10 14:30:52 +0000 2012,Tue Jan 10 14:34:56 +0000 2012,0.04026515151515152,GOOGL,623.98,625.52,623.98,624.98,6575
Tue Jan 10 14:35:00 +0000 2012,Tue Jan 10 14:35:48 +0000 2012,Tue Jan 10 14:39:34 +0000 2012,0.1680877825877826,GOOGL,625.03,625.03,623.89,624.5,4663
Tue Jan 10 14:40:00 +0000 2012,Tue Jan 10 14:40:26 +0000 2012,Tue Jan 10 14:44:52 +0000 2012,0.1433962962962963,GOOGL,624.58,624.66,624.1,624.1,1470
Tue Jan 10 14:45:00 +0000 2012,Tue Jan 10 14:45:54 +0000 2012,Tue Jan 10 14:49:35 +0000 2012,0.044166666666666674,GOOGL,623.93,624.89,623.93,624.89,2107
Tue Jan 10 14:50:00 +0000 2012,Tue Jan 10 14:50:33 +0000 2012,Tue Jan 10 14:54:53 +0000 2012,0.05303571428571428,GOOGL,625.3,627.74,625.3,627.71,10753
Tue Jan 10 14:55:00 +0000 2012,Tue Jan 10 14:55:51 +0000 2012,Tue Jan 10 14:58:48 +0000 2012,0.3139583333333333,GOOGL,627.89,627.89,625.91,625.93,4107
Tue Jan 10 15:00:00 +0000 2012,Tue Jan 10 15:00:59 +0000 2012,Tue Jan 10 15:04:54 +0000 2012,0.1296547619047619,GOOGL,625.83,626.48,625.71,626.44,2070
Tue Jan 10 15:05:00 +0000 2012,Tue Jan 10 15:05:26 +0000 2012,Tue Jan 10 15:09:56 +0000 2012,0.0667537878787879,GOOGL,626.18,626.37,626.02,626.27,2600
Tue Jan 10 15:10:00 +0000 2012,Tue Jan 10 15:10:48 +0000 2012,Tue Jan 10 15:14:40 +0000 2012,0.1588888888888889,GOOGL,626.26,626.35,625.8,625.86,2400
Tue Jan 10 15:15:00 +0000 2012,Tue Jan 10 15:15:53 +0000 2012,Tue Jan 10 15:18:59 +0000 2012,0.10423693783068784,GOOGL,625.89,625.89,624.62,624.7,3974
Tue Jan 10 15:20:00 +0000 2012,Tue Jan 10 15:20:32 +0000 2012,Tue Jan 10 15:24:11 +0000 2012,0.23417741402116404,GOOGL,624.74,625.49,624.74,625.41,3528
Tue Jan 10 15:25:00 +0000 2012,Tue Jan 10 15:25:46 +0000 2012,Tue Jan 10 15:29:54 +0000 2012,0.16427525252525252,GOOGL,625.56,625.56,625.07,625.39,2892
Tue Jan 10 15:30:00 +0000 2012,Tue Jan 10 15:30:16 +0000 2012,Tue Jan 10 15:34:44 +0000 2012,0.06888888888888893,GOOGL,625.02,625.105,624.41,624.41,2697
Tue Jan 10 15:35:00 +0000 2012,Tue Jan 10 15:35:23 +0000 2012,Tue Jan 10 15:39:57 +0000 2012,0.01833333333333333,GOOGL,624.51,624.53,623.35,623.71,4397
Tue Jan 10 15:40:00 +0000 2012,Tue Jan 10 15:40:36 +0000 2012,Tue Jan 10 15:44:56 +0000 2012,0.06566909327651516,GOOGL,623.91,623.91,623.4,623.49,2386
Tue Jan 10 15:45:00 +0000 2012,Tue Jan 10 15:45:41 +0000 2012,Tue Jan 10 15:49:48 +0000 2012,-0.09114583333333333,GOOGL,623.55,624.23,623.52,623.73,2300
Tue Jan 10 15:50:00 +0000 2012,Tue Jan 10 15:50:10 +0000 2012,Tue Jan 10 15:54:48 +0000 2012,0.08499999999999999,GOOGL,623.85,623.85,622.63,622.71,3600
Tue Jan 10 15:55:00 +0000 2012,Tue Jan 10 15:55:57 +0000 2012,Tue Jan 10 15:59:31 +0000 2012,0.05714285714285715,GOOGL,622.68,623.32,622.6,623.2,6085
Tue Jan 10 16:00:00 +0000 2012,Tue Jan 10 16:00:35 +0000 2012,Tue Jan 10 16:03:28 +0000 2012,-0.057638888888888885,GOOGL,623.0,623.03,622.52,622.94,3600
Tue Jan 10 17:05:00 +0000 2012,Tue Jan 10 17:05:51 +0000 2012,Tue Jan 10 17:09:09 +0000 2012,-0.0773611111111111,GOOGL,619.075,619.11,619.075,619.11,600
Wed Jan 11 09:35:00 +0000 2012,Wed Jan 11 09:36:52 +0000 2012,Wed Jan 11 09:38:55 +0000 2012,0.2224330357142857,GOOGL,623.5,627.44,623.19,626.565,16221
Wed Jan 11 09:40:00 +0000 2012,Wed Jan 11 09:40:56 +0000 2012,Wed Jan 11 09:44:14 +0000 2012,0.19097222222222224,GOOGL,626.565,626.565,622.72,622.94,8272
Wed Jan 11 09:45:00 +0000 2012,Wed Jan 11 09:46:59 +0000 2012,Wed Jan 11 09:49:28 +0000 2012,0.22222222222222224,GOOGL,622.85,624.82,622.74,623.96,5597
Wed Jan 11 09:50:00 +0000 2012,Wed Jan 11 09:50:51 +0000 2012,Wed Jan 11 09:54:42 +0000 2012,0.2062121212121212,GOOGL,624.17,624.81,622.36,622.36,3781
Wed Jan 11 09:55:00 +0000 2012,Wed Jan 11 09:55:42 +0000 2012,Wed Jan 11 09:59:45 +0000 2012,-0.08749999999999998,GOOGL,622.8,623.66,622.78,623.0,2100
Wed Jan 11 10:00:00 +0000 2012,Wed Jan 11 10:01:47 +0000 2012,Wed Jan 11 10:04:00 +0000 2012,0.15757575757575756,GOOGL,623.0,623.27,622.35,622.73,1600
Wed Jan 11 10:05:00 +0000 2012,Wed Jan 11 10:06:36 +0000 2012,Wed Jan 11 10:09:51 +0000 2012,0.19079861111111115,GOOGL,621.86,623.9,621.21,623.9,2381
Wed Jan 11 10:10:00 +0000 2012,Wed Jan 11 10:10:50 +0000 2012,Wed Jan 11 10:14:27 +0000 2012,0.021306818181818187,GOOGL,623.93,624.75,623.5,624.52,5059
Wed Jan 11 10:15:00 +0000 2012,Wed Jan 11 10:15:33 +0000 2012,Wed Jan 11 10:19:57 +0000 2012,0.09375,GOOGL,624.75,624.95,624.33,624.83,2800
Wed Jan 11 10:20:00 +0000 2012,Wed Jan 11 10:20:01 +0000 2012,Wed Jan 11 10:23:47 +0000 2012,0.17401751893939396,GOOGL,625.15,625.6,624.75,625.6,4493
Wed Jan 11 10:25:00 +0000 2012,Wed Jan 11 10:25:07 +0000 2012,Wed Jan 11 10:29:44 +0000 2012,0.09994708994708994,GOOGL,625.84,627.045,625.72,627.045,3812
Wed Jan 11 10:30:00 +0000 2012,Wed Jan 11 10:31:55 +0000 2012,Wed Jan 11 10:34:41 +0000 2012,0.08333333333333333,GOOGL,627.11,627.4,626.58,626.75,4050
Wed Jan 11 10:35:00 +0000 2012,Wed Jan 11 10:35:08 +0000 2012,Wed Jan 11 10:39:48 +0000 2012,-0.040169270833333326,GOOGL,626.68,626.77,625.93,626.6,3232
Wed Jan 11 10:40:00 +0000 2012,Wed Jan 11 10:40:57 +0000 2012,Wed Jan 11 10:42:35 +0000 2012,0.15436507936507934,GOOGL,626.73,627.63,626.73,627.6,1604
Wed Jan 11 10:45:00 +0000 2012,Wed Jan 11 10:45:58 +0000 2012,Wed Jan 11 10:49:51 +0000 2012,0.15333333333333332,GOOGL,627.64,628.9,627.64,627.96,3186
Wed Jan 11 10:50:00 +0000 2012,Wed Jan 11 10:50:59 +0000 2012,Wed Jan 11 10:54:45 +0000 2012,0.15700757575757573,GOOGL,628.0,628.0,626.9,627.35,6556
Wed Jan 11 10:55:00 +0000 2012,Wed Jan 11 10:56:33 +0000 2012,Wed Jan 11 10:59:46 +0000 2012,0.02531828703703704,GOOGL,627.455,627.46,626.82,626.94,6600
Wed Jan 11 11:00:00 +0000 2012,Wed Jan 11 11:00:59 +0000 2012,Wed Jan 11 11:03:55 +0000 2012,0.10568181818181817,GOOGL,626.94,626.94,626.13,626.18,4500
Wed Jan 11 11:05:00 +0000 2012,Wed Jan 11 11:05:59 +0000 2012,Wed Jan 11 11:09:10 +0000 2012,0.17363636363636364,GOOGL,626.41,627.3,626.41,627.18,1624
Wed Jan 11 11:10:00 +0000 2012,Wed Jan 11 11:10:20 +0000 2012,Wed Jan 11 11:12:13 +0000 2012,0.06515151515151517,GOOGL,627.02,627.2,626.48,626.72,1000
Wed Jan 11 11:15:00 +0000 2012,Wed Jan 11 11:15:15 +0000 2012,Wed Jan 11 11:19:51 +0000 2012,0.05916666666666666,GOOGL,626.46,628.02,626.44,628.02,1821
Wed Jan 11 11:20:00 +0000 2012,Wed Jan 11 11:20:57 +0000 2012,Wed Jan 11 11:24:25 +0000 2012,0.10359848484848486,GOOGL,628.11,628.25,627.38,628.25,2100
Wed Jan 11 11:25:00 +0000 2012,Wed Jan 11 11:25:26 +0000 2012,Wed Jan 11 11:28:38 +0000 2012,0.05618686868686868,GOOGL,628.16,629.39,628.16,628.81,5664
Wed Jan 11 11:30:00 +0000 2012,Wed Jan 11 11:30:43 +0000 2012,Wed Jan 11 11:33:48 +0000 2012,0.06296362058080808,GOOGL,628.68,628.68,627.36,627.36,2280
Wed Jan 11 11:35:00 +0000 2012,Wed Jan 11 11:35:26 +0000 2012,Wed Jan 11 11:37:06 +0000 2012,0.0,GOOGL,627.54,628.2,627.54,628.2,1400
Wed Jan 11 11:40:00 +0000 2012,Wed Jan 11 11:40:56 +0000 2012,Wed Jan 11 11:44:26 +0000 2012,-0.016661405723905724,GOOGL,628.23,628.3,628.1,628.3,939
Wed Jan 11 11:45:00 +0000 2012,Wed Jan 11 11:45:03 +0000 2012,Wed Jan 11 11:49:28 +0000 2012,0.1009090909090909,GOOGL,628.33,628.97,627.83,627.83,1683
Wed Jan 11 11:50:00 +0000 2012,Wed Jan 11 11:50:48 +0000 2012,Wed Jan 11 11:53:02 +0000 2012,0.075,GOOGL,627.72,627.95,627.32,627.32,1619
Wed Jan 11 11:55:00 +0000 2012,Wed Jan 11 11:55:45 +0000 2012,Wed Jan 11 11:59:40 +0000 2012,0.19267216435185186,GOOGL,627.05,627.07,625.835,626.35,3609
Wed Jan 11 12:00:00 +0000 2012,Wed Jan 11 12:00:58 +0000 2012,Wed Jan 11 12:04:50 +0000 2012,0.048888888888888885,GOOGL,626.51,626.53,625.96,626.52,1139
Wed Jan 11 12:05:00 +0000 2012,Wed Jan 11 12:05:11 +0000 2012,Wed Jan 11 12:09:45 +0000 2012,0.3075,GOOGL,626.42,626.81,626.095,626.34,1152
Wed Jan 11 12:10:00 +0000 2012,Wed Jan 11 12:10:57 +0000 2012,Wed Jan 11 12:14:20 +0000 2012,0.13599999999999998,GOOGL,625.9,625.9,624.54,624.89,1240
Wed Jan 11 12:15:00 +0000 2012,Wed Jan 11 12:15:44 +0000 2012,Wed Jan 11 12:19:52 +0000 2012,0.11694444444444445,GOOGL,625.01,625.78,625.01,625.35,1600
Wed Jan 11 12:20:00 +0000 2012,Wed Jan 11 12:20:41 +0000 2012,Wed Jan 11 12:24:52 +0000 2012,0.06666666666666668,GOOGL,625.14,625.86,625.14,625.86,1300
Wed Jan 11 12:25:00 +0000 2012,Wed Jan 11 12:25:57 +0000 2012,Wed Jan 11 12:29:29 +0000 2012,0.20181818181818184,GOOGL,625.81,625.99,625.61,625.61,900
Wed Jan 11 12:30:00 +0000 2012,Wed Jan 11 12:30:12 +0000 2012,Wed Jan 11 12:34:03 +0000 2012,0.09825757575757574,GOOGL,625.65,625.65,625.4,625.4,500
Wed Jan 11 12:35:00 +0000 2012,Wed Jan 11 12:36:36 +0000 2012,Wed Jan 11 12:39:02 +0000 2012,0.328125,GOOGL,625.18,625.45,624.68,625.31,1600
Wed Jan 11 12:40:00 +0000 2012,Wed Jan 11 12:40:50 +0000 2012,Wed Jan 11 12:43:45 +0000 2012,0.08671536796536798,GOOGL,625.04,625.04,625.04,625.04,300
Wed Jan 11 12:45:00 +0000 2012,Wed Jan 11 12:45:43 +0000 2012,Wed Jan 11 12:49:29 +0000 2012,0.04141414141414141,GOOGL,625.09,625.09,624.81,624.81,500
Wed Jan 11 12:50:00 +0000 2012,Wed Jan 11 12:50:34 +0000 2012,Wed Jan 11 12:54:33 +0000 2012,0.12916666666666668,GOOGL,624.99,625.4,624.2,624.23,1400
Wed Jan 11 12:55:00 +0000 2012,Wed Jan 11 12:55:18 +0000 2012,Wed Jan 11 12:59:59 +0000 2012,0.13893939393939395,GOOGL,624.32,624.67,624.29,624.59,1121
Wed Jan 11 13:00:00 +0000 2012,Wed Jan 11 13:00:33 +0000 2012,Wed Jan 11 13:04:48 +0000 2012,0.185,GOOGL,624.39,624.8,624.39,624.69,800
Wed Jan 11 13:05:00 +0000 2012,Wed Jan 11 13:05:50 +0000 2012,Wed Jan 11 13:09:45 +0000 2012,0.05400280708874459,GOOGL,625.23,625.5,625.23,625.355,700
Wed Jan 11 13:10:00 +0000 2012,Wed Jan 11 13:10:51 +0000 2012,Wed Jan 11 13:14:28 +0000 2012,0.29791666666666666,GOOGL,625.27,625.27,624.98,625.2,637
Wed Jan 11 13:15:00 +0000 2012,Wed Jan 11 13:16:52 +0000 2012,Wed Jan 11 13:19:54 +0000 2012,0.051041666666666666,GOOGL,625.35,625.35,624.7,624.72,5622
Wed Jan 11 13:20:00 +0000 2012,Wed Jan 11 13:20:40 +0000 2012,Wed Jan 11 13:24:06 +0000 2012,0.2791287878787879,GOOGL,625.0,625.0,624.79,624.96,800
Wed Jan 11 13:25:00 +0000 2012,Wed Jan 11 13:25:04 +0000 2012,Wed Jan 11 13:29:38 +0000 2012,0.029166666666666667,GOOGL,625.41,625.92,625.4,625.9,400
Wed Jan 11 13:30:00 +0000 2012,Wed Jan 11 13:30:34 +0000 2012,Wed Jan 11 13:34:10 +0000 2012,-0.018333333333333326,GOOGL,625.81,625.84,625.12,625.81,2194
Wed Jan 11 13:35:00 +0000 2012,Wed Jan 11 13:35:21 +0000 2012,Wed Jan 11 13:39:55 +0000 2012,0.038358886483886516,GOOGL,625.64,625.64,625.51,625.59,500
Wed Jan 11 13:40:00 +0000 2012,Wed Jan 11 13:41:48 +0000 2012,Wed Jan 11 13:44:59 +0000 2012,0.20842397186147185,GOOGL,625.75,626.22,625.75,626.22,890
Wed Jan 11 13:45:00 +0000 2012,Wed Jan 11 13:45:25 +0000 2012,Wed Jan 11 13:49:38 +0000 2012,0.09668831168831167,GOOGL,626.15,626.15,625.9,625.94,1300
Wed Jan 11 13:50:00 +0000 2012,Wed Jan 11 13:50:13 +0000 2012,Wed Jan 11 13:54:43 +0000 2012,0.2291666666666667,GOOGL,626.01,626.19,625.76,626.19,800
Wed Jan 11 13:55:00 +0000 2012,Wed Jan 11 13:55:41 +0000 2012,Wed Jan 11 13:59:53 +0000 2012,0.1171875,GOOGL,626.395,626.395,625.91,625.96,500
Wed Jan 11 14:00:00 +0000 2012,Wed Jan 11 14:00:36 +0000 2012,Wed Jan 11 14:04:40 +0000 2012,0.15844276094276094,GOOGL,625.85,625.93,625.61,625.61,1360
Wed Jan 11 14:05:00 +0000 2012,Wed Jan 11 14:06:52 +0000 2012,Wed Jan 11 14:09:41 +0000 2012,-0.006759259259259257,GOOGL,625.63,626.07,625.56,625.56,1300
Wed Jan 11 14:10:00 +0000 2012,Wed Jan 11 14:10:16 +0000 2012,Wed Jan 11 14:14:36 +0000 2012,0.0678030303030303,GOOGL,625.03,625.78,625.03,625.69,1200
Wed Jan 11 14:15:00 +0000 2012,Wed Jan 11 14:15:52 +0000 2012,Wed Jan 11 14:19:47 +0000 2012,-0.044242424242424236,GOOGL,625.3,625.68,625.21,625.68,900
Wed Jan 11 14:20:00 +0000 2012,Wed Jan 11 14:20:29 +0000 2012,Wed Jan 11 14:24:43 +0000 2012,0.12430555555555553,GOOGL,625.55,625.56,625.47,625.47,500
Wed Jan 11 14:25:00 +0000 2012,Wed Jan 11 14:25:03 +0000 2012,Wed Jan 11 14:29:42 +0000 2012,0.15976190476190474,GOOGL,624.64,624.65,624.38,624.56,600
Wed Jan 11 14:30:00 +0000 2012,Wed Jan 11 14:31:50 +0000 2012,Wed Jan 11 14:34:32 +0000 2012,0.14261363636363636,GOOGL,624.5,625.34,624.5,625.32,2058
Wed Jan 11 14:35:00 +0000 2012,Wed Jan 11 14:35:12 +0000 2012,Wed Jan 11 14:39:49 +0000 2012,0.0169877344877345,GOOGL,625.33,625.35,624.9,624.9,1300
Wed Jan 11 14:40:00 +0000 2012,Wed Jan 11 14:40:48 +0000 2012,Wed Jan 11 14:44:36 +0000 2012,0.0025347222222222203,GOOGL,624.77,624.86,624.63,624.86,2541
Wed Jan 11 14:45:00 +0000 2012,Wed Jan 11 14:45:42 +0000 2012,Wed Jan 11 14:49:16 +0000 2012,0.018820346320346317,GOOGL,624.96,625.1,624.76,624.76,1200
Wed Jan 11 14:50:00 +0000 2012,Wed Jan 11 14:50:30 +0000 2012,Wed Jan 11 14:54:58 +0000 2012,0.09416666666666666,GOOGL,624.75,625.1,624.65,625.04,900
Wed Jan 11 14:55:00 +0000 2012,Wed Jan 11 14:55:50 +0000 2012,Wed Jan 11 14:59:26 +0000 2012,0.15797222222222226,GOOGL,625.09,625.38,625.09,625.15,1467
Wed Jan 11 15:00:00 +0000 2012,Wed Jan 11 15:00:41 +0000 2012,Wed Jan 11 15:02:36 +0000 2012,0.05,GOOGL,625.09,625.47,625.09,625.47,500
Wed Jan 11 15:05:00 +0000 2012,Wed Jan 11 15:05:31 +0000 2012,Wed Jan 11 15:09:54 +0000 2012,0.05416666666666667,GOOGL,625.2,625.68,625.13,625.66,800
Wed Jan 11 15:10:00 +0000 2012,Wed Jan 11 15:10:38 +0000 2012,Wed Jan 11 15:14:59 +0000 2012,0.034564393939393936,GOOGL,625.44,625.44,625.37,625.37,400
Wed Jan 11 15:15:00 +0000 2012,Wed Jan 11 15:15:56 +0000 2012,Wed Jan 11 15:19:49 +0000 2012,0.019047619047619046,GOOGL,625.51,625.51,625.42,625.42,300
Wed Jan 11 15:20:00 +0000 2012,Wed Jan 11 15:20:13 +0000 2012,Wed Jan 11 15:24:56 +0000 2012,-0.0016666666666666635,GOOGL,625.48,625.815,625.48,625.67,1100
Wed Jan 11 15:25:00 +0000 2012,Wed Jan 11 15:25:48 +0000 2012,Wed Jan 11 15:29:51 +0000 2012,-0.010352543290043295,GOOGL,625.9,626.39,625.51,626.38,1400
Wed Jan 11 15:30:00 +0000 2012,Wed Jan 11 15:30:37 +0000 2012,Wed Jan 11 15:34:48 +0000 2012,0.05473484848484848,GOOGL,626.63,627.83,626.61,627.44,4753
Wed Jan 11 15:35:00 +0000 2012,Wed Jan 11 15:35:10 +0000 2012,Wed Jan 11 15:39:56 +0000 2012,0.2692518939393939,GOOGL,627.09,627.09,625.94,626.25,3744
Wed Jan 11 15:40:00 +0000 2012,Wed Jan 11 15:40:44 +0000 2012,Wed Jan 11 15:44:55 +0000 2012,-0.06859172077922078,GOOGL,626.07,626.54,626.07,626.36,1900
Wed Jan 11 15:45:00 +0000 2012,Wed Jan 11 15:45:40 +0000 2012,Wed Jan 11 15:48:42 +0000 2012,0.1315625,GOOGL,626.56,626.87,626.36,626.37,1740
Wed Jan 11 15:50:00 +0000 2012,Wed Jan 11 15:50:33 +0000 2012,Wed Jan 11 15:54:50 +0000 2012,0.24398376623376625,GOOGL,626.25,626.53,626.09,626.25,3400
