close_time,TICKER,OPEN,HIGH,LOW,CLOSE,VOL
Wed Jan 11 12:30:00 +0000 2012,AAPL2,420.6100000,420.7800000,420.5400000,420.5400000,1600
Wed Jan 11 12:35:00 +0000 2012,AAPL2,420.5600000,420.7700000,420.4000000,420.4400000,5591
Wed Jan 11 12:40:00 +0000 2012,AAPL2,420.3900000,420.7400000,420.3000000,420.4700000,4046
Wed Jan 11 12:45:00 +0000 2012,AAPL2,420.4100000,420.5500000,420.3800000,420.5100000,9792
Wed Jan 11 12:50:00 +0000 2012,AAPL2,420.4000000,420.9000000,420.4000000,420.5500000,4535
Wed Jan 11 12:55:00 +0000 2012,AAPL2,420.5400000,420.8500000,420.5400000,420.6900000,3250
Wed Jan 11 13:00:00 +0000 2012,AAPL2,420.7200000,420.7400000,420.5400000,420.5400000,2980
Wed Jan 11 13:05:00 +0000 2012,AAPL2,420.6700000,421.0000000,420.6700000,420.8800000,4701
Wed Jan 11 13:10:00 +0000 2012,AAPL2,420.8100000,420.9900000,420.8000000,420.8800000,4741
Wed Jan 11 13:15:00 +0000 2012,AAPL2,420.9000000,420.9000000,420.6100000,420.6900000,5713
Wed Jan 11 13:20:00 +0000 2012,AAPL2,420.7100000,420.7900000,420.6500000,420.7100000,1568
Wed Jan 11 13:25:00 +0000 2012,AAPL2,420.7200000,420.8600000,420.7200000,420.8200000,2779
Wed Jan 11 13:30:00 +0000 2012,AAPL2,420.8600000,421.0800000,420.8600000,421.0600000,2480
Wed Jan 11 13:35:00 +0000 2012,AAPL2,421.1000000,421.1700000,421.0500000,421.1150000,4449
Wed Jan 11 13:40:00 +0000 2012,AAPL2,421.1000000,421.7000000,421.0600000,421.6900000,26879
Wed Jan 11 13:45:00 +0000 2012,AAPL2,421.7000000,421.7800000,421.4400000,421.7700000,9227
Wed Jan 11 13:50:00 +0000 2012,AAPL2,421.7600000,421.7900000,421.5500000,421.5500000,9535
Wed Jan 11 13:55:00 +0000 2012,AAPL2,421.6500000,421.7200000,421.3400000,421.3700000,2958
Wed Jan 11 14:00:00 +0000 2012,AAPL2,421.3500000,421.3500000,421.0400000,421.0400000,5741
Wed Jan 11 14:05:00 +0000 2012,AAPL2,421.2300000,421.4400000,421.2100000,421.2300000,4225
Wed Jan 11 14:10:00 +0000 2012,AAPL2,421.3800000,421.5700000,421.2800000,421.5700000,3771
Wed Jan 11 14:15:00 +0000 2012,AAPL2,421.5600000,421.5800000,421.3900000,421.5450000,9699
Wed Jan 11 14:20:00 +0000 2012,AAPL2,421.5400000,421.5400000,421.4600000,421.4900000,700
Wed Jan 11 14:25:00 +0000 2012,AAPL2,421.5100000,421.5100000,421.0600000,421.1500000,3187
Wed Jan 11 14:30:00 +0000 2012,AAPL2,421.1800000,421.4100000,421.1200000,421.3900000,2817
Wed Jan 11 14:35:00 +0000 2012,AAPL2,421.3300000,421.3700000,421.2100000,421.2500000,3500
Wed Jan 11 14:40:00 +0000 2012,AAPL2,421.3300000,421.5900000,421.2600000,421.5900000,2223
Wed Jan 11 14:45:00 +0000 2012,AAPL2,421.6600000,421.8500000,421.6200000,421.6200000,19842
Wed Jan 11 14:50:00 +0000 2012,AAPL2,421.5600000,421.6900000,421.4100000,421.5300000,3434
Wed Jan 11 14:55:00 +0000 2012,AAPL2,421.4350000,421.4700000,421.3200000,421.3700000,1900
Wed Jan 11 15:00:00 +0000 2012,AAPL2,421.3700000,421.5800000,421.3700000,421.4400000,1710
Wed Jan 11 15:05:00 +0000 2012,AAPL2,421.3900000,421.6200000,421.3200000,421.5800000,5302
Wed Jan 11 15:10:00 +0000 2012,AAPL2,421.4800000,421.5750000,421.2900000,421.3700000,3936
Wed Jan 11 15:15:00 +0000 2012,AAPL2,421.4600000,421.4900000,421.3600000,421.4900000,1803
Wed Jan 11 15:20:00 +0000 2012,AAPL2,421.5500000,421.6000000,421.5000000,421.5300000,2766
Wed Jan 11 15:25:00 +0000 2012,AAPL2,421.5400000,421.5700000,421.2600000,421.4700000,14263
Wed Jan 11 15:30:00 +0000 2012,AAPL2,421.4800000,422.0000000,421.4800000,421.9600000,26179
Wed Jan 11 15:35:00 +0000 2012,AAPL2,421.9800000,422.2600000,421.8200000,422.2300000,21647
Wed Jan 11 15:40:00 +0000 2012,AAPL2,422.2800000,422.6700000,422.2800000,422.6700000,13404
Wed Jan 11 15:45:00 +0000 2012,AAPL2,422.6900000,422.8400000,422.4500000,422.4900000,22054
Wed Jan 11 15:50:00 +0000 2012,AAPL2,422.4500000,422.4700000,422.1100000,422.1800000,9095
Wed Jan 11 15:55:00 +0000 2012,AAPL2,422.3500000,422.8050000,422.3500000,422.7500000,16950
Wed Jan 11 16:00:00 +0000 2012,AAPL2,422.7600000,422.7600000,422.2900000,422.5500000,14479
Thu Jan 12 09:35:00 +0000 2012,AAPL2,422.2800000,422.8300000,421.4250000,421.4250000,17400
Thu Jan 12 09:40:00 +0000 2012,AAPL2,421.3600000,422.1400000,421.1400000,421.8600000,18588
Thu Jan 12 09:45:00 +0000 2012,AAPL2,421.8600000,421.8600000,421.2800000,421.2800000,6590
Thu Jan 12 09:50:00 +0000 2012,AAPL2,421.2600000,421.6000000,420.7500000,420.7500000,10893
Thu Jan 12 09:55:00 +0000 2012,AAPL2,420.7550000,421.4500000,420.2500000,421.3800000,12495
Thu Jan 12 10:00:00 +0000 2012,AAPL2,421.2900000,421.7900000,421.2700000,421.3600000,11034
Thu Jan 12 10:05:00 +0000 2012,AAPL2,421.5900000,421.9100000,420.8800000,421.0000000,7054
Thu Jan 12 10:10:00 +0000 2012,AAPL2,420.9700000,421.6600000,419.7700000,419.8500000,16375
Thu Jan 12 10:15:00 +0000 2012,AAPL2,419.8800000,420.6800000,419.8300000,419.9000000,13507
Thu Jan 12 10:20:00 +0000 2012,AAPL2,419.8200000,420.0000000,419.6500000,419.7900000,9665
Thu Jan 12 10:25:00 +0000 2012,AAPL2,419.8000000,420.0800000,419.6200000,419.6200000,25957
Thu Jan 12 10:30:00 +0000 2012,AAPL2,419.6400000,420.4900000,419.6200000,420.4900000,11700
Thu Jan 12 10:35:00 +0000 2012,AAPL2,420.4500000,420.4500000,420.0000000,420.0600000,8321
Thu Jan 12 10:40:00 +0000 2012,AAPL2,420.0100000,420.1600000,419.2200000,419.2200000,12272
Thu Jan 12 10:45:00 +0000 2012,AAPL2,419.1400000,419.5250000,419.0400000,419.2700000,10584
Thu Jan 12 10:50:00 +0000 2012,AAPL2,419.2400000,419.3000000,418.7600000,419.1200000,10525
Thu Jan 12 10:55:00 +0000 2012,AAPL2,419.0700000,419.5600000,418.8800000,419.5600000,7941
Thu Jan 12 11:00:00 +0000 2012,AAPL2,419.6000000,420.0800000,419.5600000,419.8400000,5300
Thu Jan 12 11:05:00 +0000 2012,AAPL2,419.8600000,420.1000000,419.8300000,420.0200000,3964
Thu Jan 12 11:10:00 +0000 2012,AAPL2,420.1050000,420.1700000,419.7100000,419.7400000,5021
Thu Jan 12 11:15:00 +0000 2012,AAPL2,419.9000000,420.1400000,419.8200000,420.1000000,4000
Thu Jan 12 11:20:00 +0000 2012,AAPL2,420.1200000,420.7200000,420.1200000,420.5200000,7659
Thu Jan 12 11:25:00 +0000 2012,AAPL2,420.4900000,420.5900000,420.0800000,420.0800000,5985
Thu Jan 12 11:30:00 +0000 2012,AAPL2,420.1200000,420.6000000,420.1200000,420.6000000,3442
Thu Jan 12 11:35:00 +0000 2012,AAPL2,420.4300000,420.4800000,420.1100000,420.4100000,4525
Thu Jan 12 11:40:00 +0000 2012,AAPL2,420.4400000,420.6300000,420.2100000,420.5600000,1600
Thu Jan 12 11:45:00 +0000 2012,AAPL2,420.5800000,420.6000000,420.4850000,420.5700000,6195
Thu Jan 12 11:50:00 +0000 2012,AAPL2,420.5900000,420.9700000,420.5900000,420.9500000,5904
Thu Jan 12 11:55:00 +0000 2012,AAPL2,420.9150000,421.1300000,420.7600000,420.7600000,6669
Thu Jan 12 12:00:00 +0000 2012,AAPL2,420.7100000,420.8600000,420.4600000,420.5000000,5771
Thu Jan 12 12:05:00 +0000 2012,AAPL2,420.5300000,420.7400000,420.4800000,420.6300000,3660
Thu Jan 12 12:10:00 +0000 2012,AAPL2,420.6600000,420.7000000,420.2900000,420.4400000,1982
Thu Jan 12 12:15:00 +0000 2012,AAPL2,420.4200000,421.0400000,420.4200000,421.0400000,3000
Thu Jan 12 12:20:00 +0000 2012,AAPL2,421.0000000,421.1900000,420.8600000,421.1000000,7806
Thu Jan 12 12:25:00 +0000 2012,AAPL2,421.1900000,421.1900000,420.6600000,420.9700000,3788
Thu Jan 12 12:30:00 +0000 2012,AAPL2,421.0100000,421.0800000,420.6600000,420.6600000,2600
Thu Jan 12 12:35:00 +0000 2012,AAPL2,420.6600000,421.0000000,420.5800000,420.9300000,2000
Thu Jan 12 12:40:00 +0000 2012,AAPL2,420.9400000,420.9400000,420.5300000,420.7900000,2100
Thu Jan 12 12:45:00 +0000 2012,AAPL2,420.8100000,421.0700000,420.8000000,421.0300000,2900
Thu Jan 12 12:50:00 +0000 2012,AAPL2,421.1000000,421.1300000,420.8200000,420.8800000,2686
Thu Jan 12 12:55:00 +0000 2012,AAPL2,420.9100000,421.1100000,420.9100000,421.0900000,2300
Thu Jan 12 13:00:00 +0000 2012,AAPL2,421.0900000,421.4600000,421.0700000,421.3700000,14604
Thu Jan 12 13:05:00 +0000 2012,AAPL2,421.4100000,421.7400000,421.4100000,421.6300000,4637
Thu Jan 12 13:10:00 +0000 2012,AAPL2,421.6100000,421.7000000,421.4700000,421.4700000,4206
Thu Jan 12 13:15:00 +0000 2012,AAPL2,421.4700000,421.6600000,421.4350000,421.5900000,2700
Thu Jan 12 13:20:00 +0000 2012,AAPL2,421.6200000,421.6200000,421.3400000,421.3400000,4923
Thu Jan 12 13:25:00 +0000 2012,AAPL2,421.3500000,421.4600000,421.3500000,421.3800000,2300
Thu Jan 12 13:30:00 +0000 2012,AAPL2,421.4000000,421.4200000,421.2900000,421.3500000,1800
Thu Jan 12 13:35:00 +0000 2012,AAPL2,421.3500000,421.4600000,421.2400000,421.3200000,6000
Thu Jan 12 13:40:00 +0000 2012,AAPL2,421.3600000,421.3600000,420.7400000,420.7500000,5844
Thu Jan 12 13:45:00 +0000 2012,AAPL2,420.7600000,421.2300000,420.7600000,421.1600000,3800
Thu Jan 12 13:50:00 +0000 2012,AAPL2,421.2450000,421.2600000,420.9350000,420.9800000,2800
Thu Jan 12 13:55:00 +0000 2012,AAPL2,421.0900000,421.3100000,421.0800000,421.2800000,3900
Thu Jan 12 14:00:00 +0000 2012,AAPL2,421.2750000,421.6500000,421.2750000,421.4600000,5930
Thu Jan 12 14:05:00 +0000 2012,AAPL2,421.3900000,421.6950000,421.3900000,421.6800000,2900
Thu Jan 12 14:10:00 +0000 2012,AAPL2,421.7200000,421.9000000,421.3100000,421.3100000,4304
Thu Jan 12 14:15:00 +0000 2012,AAPL2,421.3200000,421.4700000,421.2100000,421.2800000,2000
Thu Jan 12 14:20:00 +0000 2012,AAPL2,421.2600000,421.7100000,421.0700000,421.6600000,4600
Thu Jan 12 14:25:00 +0000 2012,AAPL2,421.6900000,421.7300000,421.6100000,421.6700000,2600
Thu Jan 12 14:30:00 +0000 2012,AAPL2,421.6300000,421.6500000,421.5000000,421.5000000,1300
Thu Jan 12 14:35:00 +0000 2012,AAPL2,421.5700000,421.8000000,421.5700000,421.8000000,1400
Thu Jan 12 14:40:00 +0000 2012,AAPL2,421.8100000,422.3100000,421.8100000,421.9500000,8320
Thu Jan 12 14:45:00 +0000 2012,AAPL2,421.9800000,422.0400000,421.8700000,421.8700000,2300
Thu Jan 12 14:50:00 +0000 2012,AAPL2,421.9800000,421.9800000,421.5600000,421.6600000,7200
Thu Jan 12 14:55:00 +0000 2012,AAPL2,421.5800000,421.5900000,421.5000000,421.5900000,3743
Thu Jan 12 15:00:00 +0000 2012,AAPL2,421.7000000,421.9500000,421.7000000,421.9500000,3936
Thu Jan 12 15:05:00 +0000 2012,AAPL2,421.9100000,421.9400000,421.4000000,421.4900000,3583
Thu Jan 12 15:10:00 +0000 2012,AAPL2,421.5200000,421.5800000,421.3200000,421.3200000,5276
Thu Jan 12 15:15:00 +0000 2012,AAPL2,421.1800000,421.2800000,421.1700000,421.2800000,4594
Thu Jan 12 15:20:00 +0000 2012,AAPL2,421.2900000,421.5900000,421.0200000,421.1400000,9701
Thu Jan 12 15:25:00 +0000 2012,AAPL2,421.1600000,421.7000000,421.1600000,421.6100000,5555
Thu Jan 12 15:30:00 +0000 2012,AAPL2,421.6900000,421.6900000,421.5000000,421.5300000,3857
Thu Jan 12 15:35:00 +0000 2012,AAPL2,421.5500000,421.7200000,421.1800000,421.1800000,4100
Thu Jan 12 15:40:00 +0000 2012,AAPL2,421.2700000,421.5300000,421.2700000,421.5000000,3900
Thu Jan 12 15:45:00 +0000 2012,AAPL2,421.4900000,421.6400000,421.4200000,421.5300000,5075
Thu Jan 12 15:50:00 +0000 2012,AAPL2,421.5300000,421.6400000,421.3600000,421.6400000,11102
Thu Jan 12 15:55:00 +0000 2012,AAPL2,421.6200000,421.6800000,421.3800000,421.4250000,5500
Thu Jan 12 16:00:00 +0000 2012,AAPL2,421.4800000,421.4900000,421.3600000,421.3600000,7294
Fri Jan 13 09:35:00 +0000 2012,AAPL2,419.2900000,419.7000000,418.7200000,419.3600000,23344
Fri Jan 13 09:40:00 +0000 2012,AAPL2,419.3300000,419.8600000,419.3300000,419.8000000,24466
Fri Jan 13 09:45:00 +0000 2012,AAPL2,419.8050000,419.9000000,418.8600000,419.6800000,15285
Fri Jan 13 09:50:00 +0000 2012,AAPL2,419.6900000,420.1100000,419.6800000,420.0300000,11690
Fri Jan 13 09:55:00 +0000 2012,AAPL2,420.0200000,420.4300000,419.8900000,420.0800000,25911
Fri Jan 13 10:00:00 +0000 2012,AAPL2,420.0000000,420.3400000,419.4100000,419.5400000,16583
Fri Jan 13 10:05:00 +0000 2012,AAPL2,419.5000000,420.1300000,419.3700000,420.0700000,8361
Fri Jan 13 10:10:00 +0000 2012,AAPL2,419.9800000,420.0300000,419.7000000,419.7800000,13455
Fri Jan 13 10:15:00 +0000 2012,AAPL2,419.8000000,419.8900000,419.2400000,419.6200000,9215
Fri Jan 13 10:20:00 +0000 2012,AAPL2,419.6000000,419.7000000,419.2700000,419.5400000,11658
Fri Jan 13 10:25:00 +0000 2012,AAPL2,419.4800000,419.5000000,419.1200000,419.3600000,12610
Fri Jan 13 10:30:00 +0000 2012,AAPL2,419.3600000,419.7100000,419.2100000,419.4700000,15751
Fri Jan 13 10:35:00 +0000 2012,AAPL2,419.4800000,419.5800000,419.3200000,419.4300000,8156
Fri Jan 13 10:40:00 +0000 2012,AAPL2,419.3700000,419.6500000,419.1200000,419.1900000,13562
Fri Jan 13 10:45:00 +0000 2012,AAPL2,419.2000000,419.2800000,418.8000000,418.8000000,26035
Fri Jan 13 10:50:00 +0000 2012,AAPL2,418.8800000,419.2000000,418.8700000,418.9000000,11244
Fri Jan 13 10:55:00 +0000 2012,AAPL2,418.8400000,419.1400000,418.8200000,418.8800000,19046
Fri Jan 13 11:00:00 +0000 2012,AAPL2,418.8600000,419.2800000,418.8600000,419.2300000,9459
Fri Jan 13 11:05:00 +0000 2012,AAPL2,419.2100000,419.2100000,418.9300000,419.2000000,7663
Fri Jan 13 11:10:00 +0000 2012,AAPL2,419.1800000,419.6000000,419.1800000,419.3900000,5053
Fri Jan 13 11:15:00 +0000 2012,AAPL2,419.3800000,419.5800000,419.2600000,419.3000000,9164
Fri Jan 13 11:20:00 +0000 2012,AAPL2,419.3500000,419.6300000,419.3300000,419.5000000,4106
Fri Jan 13 11:25:00 +0000 2012,AAPL2,419.5400000,419.8400000,419.5000000,419.7200000,6498
Fri Jan 13 11:30:00 +0000 2012,AAPL2,419.8000000,419.8200000,419.5300000,419.7600000,3995
Fri Jan 13 11:35:00 +0000 2012,AAPL2,419.7800000,420.2200000,419.7600000,420.0500000,13926
Fri Jan 13 11:40:00 +0000 2012,AAPL2,420.0600000,420.1000000,419.6900000,419.6900000,3665
Fri Jan 13 11:45:00 +0000 2012,AAPL2,419.7300000,419.8100000,419.5200000,419.5200000,3000
Fri Jan 13 11:50:00 +0000 2012,AAPL2,419.5600000,419.6700000,419.4700000,419.5200000,3400
Fri Jan 13 11:55:00 +0000 2012,AAPL2,419.5800000,419.8800000,419.5800000,419.7900000,6046
Fri Jan 13 12:00:00 +0000 2012,AAPL2,419.8500000,419.9900000,419.8400000,419.8400000,21476
Fri Jan 13 12:05:00 +0000 2012,AAPL2,419.8400000,419.8400000,419.5900000,419.7900000,6492
Fri Jan 13 12:10:00 +0000 2012,AAPL2,419.8500000,419.8500000,419.6400000,419.8000000,2700
Fri Jan 13 12:15:00 +0000 2012,AAPL2,419.7300000,419.7300000,419.5100000,419.5200000,3000
Fri Jan 13 12:20:00 +0000 2012,AAPL2,419.5300000,419.6300000,419.4700000,419.5700000,4900
Fri Jan 13 12:25:00 +0000 2012,AAPL2,419.6600000,419.7100000,419.4800000,419.5000000,4227
Fri Jan 13 12:30:00 +0000 2012,AAPL2,419.5100000,419.5250000,419.0600000,419.1000000,8588
Fri Jan 13 12:35:00 +0000 2012,AAPL2,419.1000000,419.3500000,419.1000000,419.2700000,4385
Fri Jan 13 12:40:00 +0000 2012,AAPL2,419.2500000,419.3300000,419.1100000,419.3300000,2599
Fri Jan 13 12:45:00 +0000 2012,AAPL2,419.3200000,419.3200000,419.1100000,419.2400000,5364
Fri Jan 13 12:50:00 +0000 2012,AAPL2,419.1900000,419.4900000,419.1700000,419.4900000,4900
Fri Jan 13 12:55:00 +0000 2012,AAPL2,419.5000000,419.6900000,419.5000000,419.6700000,3003
Fri Jan 13 13:00:00 +0000 2012,AAPL2,419.6700000,419.7000000,419.5400000,419.6800000,4000
Fri Jan 13 13:05:00 +0000 2012,AAPL2,419.5400000,419.5600000,419.4800000,419.5000000,9386
Fri Jan 13 13:10:00 +0000 2012,AAPL2,419.4500000,419.4500000,419.1000000,419.3000000,5000
Fri Jan 13 13:15:00 +0000 2012,AAPL2,419.2900000,419.4100000,419.2800000,419.3500000,2800
Fri Jan 13 13:20:00 +0000 2012,AAPL2,419.3100000,419.4100000,419.2500000,419.4100000,11672
Fri Jan 13 13:25:00 +0000 2012,AAPL2,419.4100000,419.6600000,419.1000000,419.4100000,9410
Fri Jan 13 13:30:00 +0000 2012,AAPL2,419.4900000,419.4900000,419.2650000,419.2700000,3709
Fri Jan 13 13:35:00 +0000 2012,AAPL2,419.1600000,419.2600000,419.0000000,419.0100000,7895
Fri Jan 13 13:40:00 +0000 2012,AAPL2,419.0350000,419.2600000,419.0000000,419.0600000,6881
Fri Jan 13 13:45:00 +0000 2012,AAPL2,419.0800000,419.2000000,419.0400000,419.1500000,4300
Fri Jan 13 13:50:00 +0000 2012,AAPL2,419.1400000,419.4100000,419.1400000,419.3600000,28923
Fri Jan 13 13:55:00 +0000 2012,AAPL2,419.2900000,419.5400000,419.2900000,419.4100000,5830
Fri Jan 13 14:00:00 +0000 2012,AAPL2,419.4000000,419.5200000,419.2400000,419.2600000,5378
Fri Jan 13 14:05:00 +0000 2012,AAPL2,419.3400000,419.6000000,419.3400000,419.5200000,6243
Fri Jan 13 14:10:00 +0000 2012,AAPL2,419.5400000,419.5900000,419.3750000,419.5000000,4355
Fri Jan 13 14:15:00 +0000 2012,AAPL2,419.5600000,419.7300000,419.5300000,419.6100000,4151
Fri Jan 13 14:20:00 +0000 2012,AAPL2,419.6600000,419.7200000,419.4600000,419.5100000,3445
Fri Jan 13 14:25:00 +0000 2012,AAPL2,419.5300000,419.7800000,419.5300000,419.6700000,6453
Fri Jan 13 14:30:00 +0000 2012,AAPL2,419.6600000,419.7200000,419.5700000,419.6100000,9347
Fri Jan 13 14:35:00 +0000 2012,AAPL2,419.6300000,419.8100000,419.6300000,419.7400000,3805
Fri Jan 13 14:40:00 +0000 2012,AAPL2,419.7500000,419.7700000,419.5700000,419.6100000,7460
Fri Jan 13 14:45:00 +0000 2012,AAPL2,419.6200000,419.6300000,419.3200000,419.3800000,7902
Fri Jan 13 14:50:00 +0000 2012,AAPL2,419.3500000,419.4300000,419.2600000,419.3700000,6506
Fri Jan 13 14:55:00 +0000 2012,AAPL2,419.4000000,419.4100000,419.1800000,419.1800000,6613
Fri Jan 13 15:00:00 +0000 2012,AAPL2,419.2500000,419.6400000,419.1300000,419.5300000,9296
Fri Jan 13 15:05:00 +0000 2012,AAPL2,419.5350000,419.6200000,419.3800000,419.5600000,6976
Fri Jan 13 15:10:00 +0000 2012,AAPL2,419.6000000,419.9400000,419.5200000,419.9300000,11901
Fri Jan 13 15:15:00 +0000 2012,AAPL2,419.8600000,420.1300000,419.8600000,420.0300000,8556
Fri Jan 13 15:20:00 +0000 2012,AAPL2,420.0100000,420.1400000,419.9600000,420.0000000,9741
Fri Jan 13 15:25:00 +0000 2012,AAPL2,419.9900000,420.1100000,419.9200000,420.0700000,13808
Fri Jan 13 15:30:00 +0000 2012,AAPL2,420.1200000,420.2000000,419.9500000,420.0600000,8756
Fri Jan 13 15:35:00 +0000 2012,AAPL2,420.0600000,420.2000000,419.9400000,419.9400000,6495
Fri Jan 13 15:40:00 +0000 2012,AAPL2,419.9600000,420.0500000,419.7700000,419.7700000,17088
Fri Jan 13 15:45:00 +0000 2012,AAPL2,419.8300000,419.8700000,419.7000000,419.7100000,13582
Fri Jan 13 15:50:00 +0000 2012,AAPL2,419.6500000,420.1200000,419.6300000,420.0200000,28603
Fri Jan 13 15:55:00 +0000 2012,AAPL2,420.0400000,420.1800000,419.8000000,419.8200000,18158
Fri Jan 13 16:00:00 +0000 2012,AAPL2,419.8600000,419.9900000,419.7100000,419.9800000,29967
Fri Jan 13 16:05:00 +0000 2012,AAPL2,419.9800000,419.9800000,419.9800000,419.9800000,200
Tue Jan 17 09:35:00 +0000 2012,AAPL2,424.0300000,424.8400000,423.4100000,423.8300000,43698
Tue Jan 17 09:40:00 +0000 2012,AAPL2,423.7650000,424.5500000,423.6500000,424.4900000,25937
Tue Jan 17 09:45:00 +0000 2012,AAPL2,424.5600000,424.8500000,424.1000000,424.6600000,18347
Tue Jan 17 09:50:00 +0000 2012,AAPL2,424.6900000,425.1800000,424.3500000,425.1800000,20883
Tue Jan 17 09:55:00 +0000 2012,AAPL2,425.1700000,425.1800000,424.8400000,424.8400000,9107
Tue Jan 17 10:00:00 +0000 2012,AAPL2,424.8300000,424.9500000,424.5700000,424.9100000,8907
Tue Jan 17 10:05:00 +0000 2012,AAPL2,424.9500000,425.0800000,424.7100000,424.9800000,15323
Tue Jan 17 10:10:00 +0000 2012,AAPL2,425.0300000,425.0300000,424.8300000,424.9300000,12904
Tue Jan 17 10:15:00 +0000 2012,AAPL2,424.7600000,424.9400000,424.7300000,424.8700000,6510
Tue Jan 17 10:20:00 +0000 2012,AAPL2,424.8650000,424.9600000,424.4900000,424.7700000,23241
Tue Jan 17 10:25:00 +0000 2012,AAPL2,424.7600000,425.4400000,424.7600000,425.4400000,24164
Tue Jan 17 10:30:00 +0000 2012,AAPL2,425.3700000,425.5000000,425.3400000,425.4800000,13487
Tue Jan 17 10:35:00 +0000 2012,AAPL2,425.5000000,425.8000000,425.4600000,425.6500000,18461
Tue Jan 17 10:40:00 +0000 2012,AAPL2,425.6300000,425.7600000,425.2000000,425.2900000,10201
Tue Jan 17 10:45:00 +0000 2012,AAPL2,425.3100000,425.6100000,425.2500000,425.6100000,7423
Tue Jan 17 10:50:00 +0000 2012,AAPL2,425.5600000,425.7800000,425.5100000,425.6600000,7969
Tue Jan 17 10:55:00 +0000 2012,AAPL2,425.7100000,425.7200000,425.3000000,425.4400000,8546
Tue Jan 17 11:00:00 +0000 2012,AAPL2,425.4000000,425.5400000,425.2100000,425.5400000,11630
Tue Jan 17 11:05:00 +0000 2012,AAPL2,425.5400000,425.6500000,425.4600000,425.6500000,8023
Tue Jan 17 11:10:00 +0000 2012,AAPL2,425.6600000,425.6600000,425.4500000,425.5700000,8095
Tue Jan 17 11:15:00 +0000 2012,AAPL2,425.5800000,425.7100000,425.5000000,425.5900000,10177
Tue Jan 17 11:20:00 +0000 2012,AAPL2,425.5500000,425.9400000,425.5500000,425.9000000,23403
Tue Jan 17 11:25:00 +0000 2012,AAPL2,425.9000000,425.9600000,425.7300000,425.7900000,10425
Tue Jan 17 11:30:00 +0000 2012,AAPL2,425.7500000,425.8300000,425.7100000,425.7800000,5442
Tue Jan 17 11:35:00 +0000 2012,AAPL2,425.7900000,425.8300000,425.6100000,425.7100000,5050
Tue Jan 17 11:40:00 +0000 2012,AAPL2,425.7800000,425.9500000,425.7300000,425.8100000,9707
Tue Jan 17 11:45:00 +0000 2012,AAPL2,425.8000000,425.8700000,425.6600000,425.6600000,4100
Tue Jan 17 11:50:00 +0000 2012,AAPL2,425.6800000,425.9900000,425.6700000,425.8500000,10701
Tue Jan 17 11:55:00 +0000 2012,AAPL2,425.9400000,425.9600000,425.7600000,425.7600000,5800
Tue Jan 17 12:00:00 +0000 2012,AAPL2,425.7400000,425.8800000,425.7200000,425.8300000,3500
Tue Jan 17 12:05:00 +0000 2012,AAPL2,425.8500000,425.8700000,425.6700000,425.7000000,6424
Tue Jan 17 12:10:00 +0000 2012,AAPL2,425.7400000,425.8400000,425.7300000,425.8000000,2995
Tue Jan 17 12:15:00 +0000 2012,AAPL2,425.7700000,425.9400000,425.7600000,425.8600000,8437
Tue Jan 17 12:20:00 +0000 2012,AAPL2,425.8400000,425.9200000,425.5700000,425.7300000,5677
Tue Jan 17 12:25:00 +0000 2012,AAPL2,425.6700000,425.7300000,425.5300000,425.6500000,3000
Tue Jan 17 12:30:00 +0000 2012,AAPL2,425.6500000,425.6600000,425.5600000,425.5700000,3100
Tue Jan 17 12:35:00 +0000 2012,AAPL2,425.6000000,425.7000000,425.4500000,425.5000000,4900
Tue Jan 17 12:40:00 +0000 2012,AAPL2,425.5000000,425.5500000,425.2000000,425.4300000,10780
Tue Jan 17 12:45:00 +0000 2012,AAPL2,425.4400000,425.6000000,425.4300000,425.5900000,4500
Tue Jan 17 12:50:00 +0000 2012,AAPL2,425.5600000,425.6600000,425.5200000,425.5900000,2786
Tue Jan 17 12:55:00 +0000 2012,AAPL2,425.5800000,425.6000000,425.4900000,425.5300000,2021
Tue Jan 17 13:00:00 +0000 2012,AAPL2,425.5900000,425.6000000,425.4200000,425.5000000,3665
Tue Jan 17 13:05:00 +0000 2012,AAPL2,425.5000000,425.6500000,425.4800000,425.6100000,4701
Tue Jan 17 13:10:00 +0000 2012,AAPL2,425.5300000,425.6100000,425.4650000,425.5700000,5945
Tue Jan 17 13:15:00 +0000 2012,AAPL2,425.5600000,425.6300000,425.5300000,425.5300000,5362
Tue Jan 17 13:20:00 +0000 2012,AAPL2,425.5200000,425.5500000,425.4500000,425.5000000,5507
Tue Jan 17 13:25:00 +0000 2012,AAPL2,425.5000000,425.6200000,425.4800000,425.6200000,9298
Tue Jan 17 13:30:00 +0000 2012,AAPL2,425.6200000,425.6500000,425.5400000,425.6100000,12756
Tue Jan 17 13:35:00 +0000 2012,AAPL2,425.5900000,425.6500000,425.3600000,425.3800000,7906
Tue Jan 17 13:40:00 +0000 2012,AAPL2,425.4500000,425.6100000,425.4500000,425.5400000,2500
Tue Jan 17 13:45:00 +0000 2012,AAPL2,425.5500000,425.6300000,425.5200000,425.5500000,5436
Tue Jan 17 13:50:00 +0000 2012,AAPL2,425.5500000,425.5600000,425.4100000,425.4100000,2300
Tue Jan 17 13:55:00 +0000 2012,AAPL2,425.3500000,425.4300000,425.2300000,425.2400000,3200
