<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GOOGL,5,20120113,122000,625.2100000,625.4300000,624.9800000,624.9800000,2155
GOOGL,5,20120113,122500,625.0700000,625.0900000,624.9600000,625.0400000,500
GOOGL,5,20120113,123000,625.0100000,625.0200000,624.9700000,625.0200000,600
GOOGL,5,20120113,123500,624.9100000,624.9100000,624.7700000,624.7700000,200
GOOGL,5,20120113,124000,625.1200000,625.1200000,624.3400000,624.5000000,2120
GOOGL,5,20120113,124500,624.4200000,624.7500000,624.4200000,624.7500000,633
GOOGL,5,20120113,125500,624.7700000,624.9400000,624.7700000,624.9200000,8389
GOOGL,5,20120113,130000,625.0000000,625.0000000,624.3500000,624.4100000,1600
GOOGL,5,20120113,130500,624.4000000,624.6700000,624.3000000,624.3600000,1400
GOOGL,5,20120113,131000,624.2900000,624.4100000,623.8000000,623.8000000,2531
GOOGL,5,20120113,131500,623.8500000,623.9800000,623.7300000,623.9800000,802
GOOGL,5,20120113,132000,624.0800000,624.3100000,624.0100000,624.1300000,2200
GOOGL,5,20120113,132500,624.2500000,624.2500000,623.9100000,623.9100000,1200
GOOGL,5,20120113,133000,624.0000000,624.3500000,624.0000000,624.3300000,1495
GOOGL,5,20120113,133500,624.3350000,624.3350000,623.9600000,624.1500000,800
GOOGL,5,20120113,134000,624.1300000,624.2600000,623.5000000,623.5000000,1036
GOOGL,5,20120113,134500,623.4500000,623.5800000,623.4400000,623.4400000,600
GOOGL,5,20120113,135000,623.1800000,624.0900000,623.1800000,623.8800000,1901
GOOGL,5,20120113,135500,623.9200000,624.2000000,623.9200000,624.1200000,500
GOOGL,5,20120113,140000,624.1200000,624.1200000,623.8200000,623.8200000,1230
GOOGL,5,20120113,140500,624.1600000,624.2600000,624.0500000,624.0500000,1100
GOOGL,5,20120113,141000,624.1800000,624.3000000,623.8900000,624.1600000,2000
GOOGL,5,20120113,141500,623.9500000,624.4000000,623.6900000,624.3100000,1400
GOOGL,5,20120113,142000,624.3300000,624.6100000,624.2100000,624.3200000,1000
GOOGL,5,20120113,143000,624.3800000,624.9200000,624.2800000,624.6400000,1401
GOOGL,5,20120113,143500,624.5800000,624.5800000,624.3350000,624.3350000,380
GOOGL,5,20120113,144000,624.4700000,624.7000000,624.2400000,624.4500000,1000
GOOGL,5,20120113,144500,624.4200000,624.4200000,622.8900000,623.3100000,7801
GOOGL,5,20120113,145000,623.3100000,623.9500000,623.2650000,623.4200000,2817
GOOGL,5,20120113,145500,623.2600000,623.4200000,622.5700000,622.5700000,3150
GOOGL,5,20120113,150000,622.5750000,623.9000000,622.5750000,623.7900000,2747
GOOGL,5,20120113,150500,623.8000000,624.6200000,623.8000000,624.5900000,2547
GOOGL,5,20120113,151000,624.5900000,624.9900000,624.2900000,624.9900000,1911
GOOGL,5,20120113,151500,625.1700000,625.1900000,624.8900000,624.8900000,1900
GOOGL,5,20120113,152000,625.0300000,625.3800000,625.0000000,625.0000000,1600
GOOGL,5,20120113,152500,624.8500000,624.9600000,624.4200000,624.8200000,1500
GOOGL,5,20120113,153000,624.7800000,625.0900000,624.7800000,625.0450000,1200
GOOGL,5,20120113,153500,624.9500000,625.3400000,624.9000000,624.9000000,3000
GOOGL,5,20120113,154000,624.8700000,625.1200000,624.8000000,624.8500000,3926
GOOGL,5,20120113,154500,624.9600000,625.2700000,624.9600000,625.0600000,1800
GOOGL,5,20120113,155000,625.1250000,625.3200000,624.8850000,625.0200000,2722
GOOGL,5,20120113,155500,625.0200000,625.3200000,624.8800000,625.0000000,2500
GOOGL,5,20120113,160000,625.0600000,625.1450000,624.8000000,625.0000000,5640
GOOGL,5,20120117,093500,631.0000000,631.6800000,628.7850000,629.5600000,4700
GOOGL,5,20120117,094000,629.5000000,630.2900000,628.7000000,629.3200000,5060
GOOGL,5,20120117,094500,629.5000000,630.0000000,628.5000000,629.8100000,2996
GOOGL,5,20120117,095000,629.9100000,630.6100000,629.3400000,629.8000000,3800
GOOGL,5,20120117,095500,629.6700000,629.8400000,629.0000000,629.0000000,1125
GOOGL,5,20120117,100000,629.0000000,629.0000000,628.3500000,628.5000000,2865
GOOGL,5,20120117,100500,628.1500000,628.1500000,627.5200000,628.1450000,2304
GOOGL,5,20120117,101000,628.0400000,628.9800000,628.0400000,628.9800000,1421
GOOGL,5,20120117,101500,629.1100000,629.1500000,628.8600000,629.0500000,1665
GOOGL,5,20120117,102000,629.0700000,629.6100000,628.9800000,628.9800000,3836
GOOGL,5,20120117,102500,629.0600000,629.4000000,629.0600000,629.4000000,900
GOOGL,5,20120117,103000,629.5000000,629.6200000,629.0200000,629.0200000,1600
GOOGL,5,20120117,103500,629.2200000,629.9800000,629.2200000,629.7000000,1500
GOOGL,5,20120117,104000,629.6100000,629.7700000,629.3100000,629.4500000,1800
GOOGL,5,20120117,104500,629.5000000,629.6300000,628.9300000,629.3200000,2695
GOOGL,5,20120117,105000,629.4200000,629.6050000,629.3300000,629.3900000,833
GOOGL,5,20120117,105500,629.4600000,629.5000000,629.1000000,629.1900000,1900
GOOGL,5,20120117,110000,629.1800000,629.6600000,629.0900000,629.5300000,1100
GOOGL,5,20120117,110500,630.2200000,630.2200000,629.6300000,630.2100000,1399
GOOGL,5,20120117,111000,630.1900000,630.8900000,630.1650000,630.8900000,1731
GOOGL,5,20120117,111500,630.7900000,631.0000000,630.5000000,630.8400000,1000
GOOGL,5,20120117,112000,630.6500000,631.1600000,630.6500000,631.0400000,1841
GOOGL,5,20120117,112500,630.8600000,630.9900000,630.8300000,630.8300000,540
GOOGL,5,20120117,113000,630.9400000,630.9400000,630.9200000,630.9200000,200
GOOGL,5,20120117,113500,631.0000000,631.0000000,630.6500000,630.6500000,1199
GOOGL,5,20120117,114000,630.9200000,631.2200000,630.9200000,631.1000000,1280
GOOGL,5,20120117,114500,631.4900000,631.5000000,631.2400000,631.2400000,2685
GOOGL,5,20120117,115000,631.1500000,631.1500000,630.9600000,630.9600000,1828
GOOGL,5,20120117,115500,631.1100000,631.1100000,631.0100000,631.0300000,500
GOOGL,5,20120117,120000,630.9000000,630.9700000,630.9000000,630.9700000,365
GOOGL,5,20120117,120500,630.8300000,630.8300000,630.5900000,630.7300000,500
GOOGL,5,20120117,121000,630.8300000,630.9000000,630.5000000,630.9000000,1300
GOOGL,5,20120117,121500,631.0600000,631.2100000,630.8600000,630.8600000,1100
GOOGL,5,20120117,122000,630.7700000,630.8000000,630.3600000,630.3900000,2054
GOOGL,5,20120117,122500,630.3300000,630.4900000,630.3200000,630.4900000,1592
GOOGL,5,20120117,123000,630.5000000,630.5500000,630.3700000,630.3700000,1000
GOOGL,5,20120117,123500,630.2900000,630.2900000,629.5200000,629.5200000,1716
GOOGL,5,20120117,124000,628.8700000,629.3800000,628.8700000,629.3800000,200
GOOGL,5,20120117,124500,630.0000000,630.1200000,629.9300000,629.9300000,500
GOOGL,5,20120117,125000,630.0750000,630.5950000,630.0750000,630.5700000,735
GOOGL,5,20120117,125500,630.4500000,630.4500000,630.4500000,630.4500000,100
GOOGL,5,20120117,130000,630.4600000,630.6200000,630.4300000,630.5000000,2125
GOOGL,5,20120117,130500,630.4600000,630.4600000,630.3200000,630.3200000,280
GOOGL,5,20120117,131000,630.0000000,630.0550000,629.7950000,629.7950000,1600
GOOGL,5,20120117,131500,629.7900000,629.8000000,629.2500000,629.4700000,2444
GOOGL,5,20120117,132000,629.2500000,629.4200000,629.2500000,629.4200000,200
GOOGL,5,20120117,132500,629.4100000,629.4100000,629.2500000,629.2500000,300
GOOGL,5,20120117,133000,628.9700000,629.0000000,628.9700000,628.9700000,400
GOOGL,5,20120117,133500,629.0250000,629.0700000,628.5500000,629.0700000,965
GOOGL,5,20120117,134000,629.1300000,629.2300000,629.1300000,629.2300000,500
GOOGL,5,20120117,134500,629.1900000,629.2000000,629.1500000,629.1650000,800
GOOGL,5,20120117,135000,629.5200000,629.6000000,629.3200000,629.6000000,540
GOOGL,5,20120117,135500,629.5100000,629.7000000,629.5100000,629.7000000,800
GOOGL,5,20120117,140000,629.5400000,629.6200000,629.5400000,629.6200000,400
GOOGL,5,20120117,141000,628.8900000,629.0550000,628.8900000,629.0000000,700
GOOGL,5,20120117,141500,628.8700000,628.8700000,628.3200000,628.3200000,1100
GOOGL,5,20120117,142000,628.2200000,628.3600000,628.2200000,628.3100000,300
GOOGL,5,20120117,142500,628.1500000,628.7300000,628.1500000,628.4300000,700
GOOGL,5,20120117,143000,628.5700000,628.5700000,628.0300000,628.4300000,4171
GOOGL,5,20120117,143500,628.4900000,628.5700000,628.0000000,628.0400000,1824
GOOGL,5,20120117,144000,627.8900000,627.9400000,627.7700000,627.8600000,1214
GOOGL,5,20120117,144500,627.8150000,628.0100000,627.6600000,627.6700000,891
GOOGL,5,20120117,145000,627.8100000,627.8100000,627.5000000,627.5800000,1400
GOOGL,5,20120117,145500,627.7000000,627.7000000,627.4000000,627.4800000,500
GOOGL,5,20120117,150000,627.5700000,627.6200000,627.4700000,627.5000000,1588
GOOGL,5,20120117,150500,627.2700000,627.3900000,627.1300000,627.3300000,900
GOOGL,5,20120117,151000,627.2300000,627.2300000,626.2200000,626.2200000,1200
GOOGL,5,20120117,151500,626.0700000,627.0300000,625.6800000,627.0300000,1700
GOOGL,5,20120117,152000,626.9100000,627.1000000,626.2800000,626.9300000,948
GOOGL,5,20120117,152500,626.3000000,626.5400000,626.1900000,626.3400000,1475
GOOGL,5,20120117,153000,626.2300000,626.5700000,626.2300000,626.3400000,1600
GOOGL,5,20120117,153500,626.4200000,627.0200000,626.3300000,626.8800000,1931
GOOGL,5,20120117,154000,626.9000000,627.5950000,626.9000000,627.5600000,3082
GOOGL,5,20120117,154500,627.5100000,628.0650000,627.3900000,627.7500000,3399
GOOGL,5,20120117,155000,627.8500000,628.3400000,627.8200000,628.2600000,2855
GOOGL,5,20120117,155500,628.5000000,628.5000000,627.5000000,627.5000000,3915
GOOGL,5,20120117,160000,627.2800000,628.4500000,627.2100000,628.1500000,5242
GOOGL,5,20120118,093500,626.9600000,626.9800000,623.3200000,624.2000000,5005
GOOGL,5,20120118,094000,624.3500000,624.3500000,623.4000000,623.9400000,8061
GOOGL,5,20120118,094500,623.3900000,623.4500000,622.2300000,623.0000000,5230
GOOGL,5,20120118,095000,623.4700000,623.8800000,622.8300000,623.5000000,1700
GOOGL,5,20120118,095500,623.6400000,624.9500000,623.6400000,624.9500000,4400
GOOGL,5,20120118,100000,625.1100000,625.2100000,624.6100000,625.0600000,2340
GOOGL,5,20120118,100500,625.4100000,626.1500000,624.9100000,626.0000000,3149
GOOGL,5,20120118,101000,625.4900000,625.4900000,624.1300000,624.1300000,7880
GOOGL,5,20120118,101500,624.3000000,624.8100000,624.0200000,624.8000000,1510
GOOGL,5,20120118,102000,624.4600000,625.2500000,624.3500000,624.7300000,2700
GOOGL,5,20120118,102500,624.6900000,625.8900000,624.5100000,625.1300000,2700
GOOGL,5,20120118,103000,625.0100000,625.7050000,625.0100000,625.7050000,5600
GOOGL,5,20120118,103500,625.7800000,626.8000000,625.7800000,626.1800000,2177
GOOGL,5,20120118,104000,626.0000000,626.2900000,625.9300000,626.2900000,1480
GOOGL,5,20120118,104500,625.8700000,626.1800000,625.3600000,625.7400000,2360
GOOGL,5,20120118,105000,626.0000000,626.0000000,625.0400000,625.0400000,1300
GOOGL,5,20120118,105500,625.1800000,625.9300000,625.0200000,625.7500000,2100
GOOGL,5,20120118,110000,625.7400000,625.8300000,625.5600000,625.6500000,1600
GOOGL,5,20120118,110500,625.8000000,625.9500000,625.6600000,625.6800000,700
GOOGL,5,20120118,111000,625.6100000,625.6100000,625.0900000,625.3350000,2740
GOOGL,5,20120118,111500,625.3050000,626.1600000,625.3050000,626.0900000,2825
GOOGL,5,20120118,112000,625.7050000,626.1900000,625.7050000,625.9000000,2047
GOOGL,5,20120118,112500,625.7600000,626.3800000,625.3900000,626.3800000,2056
GOOGL,5,20120118,113000,626.3300000,626.3700000,625.7400000,625.9700000,2816
GOOGL,5,20120118,120000,626.5200000,626.6000000,626.5200000,626.6000000,300
GOOGL,5,20120118,121000,626.4000000,626.4000000,626.3100000,626.3100000,300
GOOGL,5,20120118,122500,627.7900000,627.7900000,627.7900000,627.7900000,100
GOOGL,5,20120118,123000,628.3000000,628.3000000,628.3000000,628.3000000,200
GOOGL,5,20120118,125000,628.4700000,628.4700000,628.4200000,628.4200000,220
GOOGL,5,20120118,131000,628.3000000,628.4000000,628.3000000,628.4000000,300
GOOGL,5,20120118,131500,628.3000000,628.6400000,628.3000000,628.5300000,1365
GOOGL,5,20120118,132000,628.5700000,629.2500000,628.1200000,628.9000000,1258
GOOGL,5,20120118,132500,629.3400000,630.4600000,629.1900000,630.4600000,800
GOOGL,5,20120118,133000,630.4800000,631.5000000,630.4800000,631.5000000,900
GOOGL,5,20120118,133500,631.5200000,631.9600000,631.0900000,631.8000000,1050
GOOGL,5,20120118,134000,631.6100000,631.6300000,631.5300000,631.5300000,900
GOOGL,5,20120118,140000,631.6800000,631.6900000,631.6800000,631.6800000,700
GOOGL,5,20120118,140500,631.9300000,631.9300000,631.7400000,631.7400000,800
GOOGL,5,20120118,141000,631.6200000,632.1100000,631.5500000,631.9800000,2800
GOOGL,5,20120118,141500,631.9800000,631.9800000,631.3000000,631.3500000,1395
GOOGL,5,20120118,142000,632.2200000,632.7900000,631.9900000,632.7900000,700
GOOGL,5,20120118,142500,633.1300000,633.1300000,632.6600000,632.8100000,1200
GOOGL,5,20120118,143000,632.7800000,633.5100000,632.7800000,633.5100000,2000
GOOGL,5,20120118,143500,633.2700000,633.2700000,633.0800000,633.0800000,500
GOOGL,5,20120118,144000,632.5100000,633.0900000,632.4600000,633.0900000,1431
GOOGL,5,20120118,144500,633.1600000,633.6000000,633.1600000,633.5500000,1098
GOOGL,5,20120118,145000,633.8200000,633.8200000,632.7100000,632.9500000,2700
GOOGL,5,20120118,145500,633.0100000,633.6000000,633.0100000,633.6000000,700
GOOGL,5,20120118,150000,633.2500000,633.3900000,632.9500000,632.9700000,1673
GOOGL,5,20120118,150500,632.9600000,633.0200000,631.5400000,631.5400000,3641
GOOGL,5,20120118,151000,631.6900000,631.9100000,631.3400000,631.6300000,2272
GOOGL,5,20120118,151500,632.8300000,632.8300000,632.3700000,632.5100000,1072
GOOGL,5,20120118,152000,632.2800000,632.5900000,631.0900000,631.1900000,4138
GOOGL,5,20120118,152500,631.3800000,632.1800000,631.3800000,632.1800000,2400
GOOGL,5,20120118,153000,632.1200000,632.4300000,631.8400000,632.0400000,3031
GOOGL,5,20120118,153500,631.9500000,631.9900000,631.7100000,631.8400000,1650
GOOGL,5,20120118,160000,632.7300000,632.7300000,632.7300000,632.7300000,100
GOOGL,5,20120119,093500,640.0500000,640.1600000,637.6500000,638.6600000,4498
GOOGL,5,20120119,094000,638.6600000,638.6600000,636.8000000,637.3400000,4180
GOOGL,5,20120119,094500,637.1000000,637.3750000,635.8300000,637.1500000,6732
GOOGL,5,20120119,095000,637.4500000,637.8300000,636.0000000,636.0000000,3025
GOOGL,5,20120119,095500,635.6300000,635.6400000,634.0400000,634.4900000,6172
GOOGL,5,20120119,100000,634.9500000,636.7000000,634.8200000,635.3900000,4100
GOOGL,5,20120119,100500,635.3200000,635.9700000,634.5000000,634.9800000,3476
GOOGL,5,20120119,101000,634.8000000,634.8000000,633.0000000,634.6200000,2565
GOOGL,5,20120119,101500,634.5900000,635.2500000,634.1700000,635.1750000,1760
GOOGL,5,20120119,102000,635.0500000,635.2900000,634.7900000,634.7900000,4642
GOOGL,5,20120119,102500,634.7000000,635.2400000,634.2100000,634.6450000,3460
GOOGL,5,20120119,103000,634.6300000,634.6300000,632.5000000,633.1200000,10403
GOOGL,5,20120119,103500,633.0000000,633.0400000,632.0000000,632.0000000,3421
GOOGL,5,20120119,104000,632.0600000,632.0600000,631.5300000,631.7300000,2440
GOOGL,5,20120119,104500,631.7500000,632.2800000,631.7500000,632.1900000,3200
GOOGL,5,20120119,105000,632.3200000,634.1500000,632.3200000,633.7100000,2620
GOOGL,5,20120119,105500,633.7000000,635.2200000,633.7000000,634.8100000,4660
GOOGL,5,20120119,110000,635.0800000,635.6300000,634.9900000,635.1400000,3840
GOOGL,5,20120119,110500,635.5500000,636.8200000,635.5000000,636.8200000,4696
GOOGL,5,20120119,111000,636.6400000,638.6100000,636.5200000,637.5600000,7540
GOOGL,5,20120119,111500,637.9500000,638.4600000,637.5400000,637.8400000,5664
GOOGL,5,20120119,112000,637.7700000,637.9600000,636.3200000,637.0200000,7140
GOOGL,5,20120119,112500,637.4000000,638.0400000,637.0300000,637.5950000,4161
GOOGL,5,20120119,113000,637.5900000,637.7500000,637.4300000,637.6000000,3143
GOOGL,5,20120119,113500,637.4300000,637.6450000,637.2600000,637.5700000,1600
GOOGL,5,20120119,114000,637.3500000,637.5700000,637.2400000,637.2500000,1400
GOOGL,5,20120119,114500,637.5000000,638.1100000,637.5000000,637.8350000,2700
GOOGL,5,20120119,115000,637.8000000,637.8100000,637.3100000,637.7300000,3105
GOOGL,5,20120119,115500,637.7700000,637.7800000,636.9800000,637.5600000,2100
GOOGL,5,20120119,120000,637.4800000,637.4800000,637.0100000,637.0100000,3000
GOOGL,5,20120119,120500,637.1150000,637.8700000,637.1150000,637.7500000,1300
GOOGL,5,20120119,121000,637.9300000,637.9400000,637.5300000,637.5400000,1600
GOOGL,5,20120119,121500,637.4700000,637.9900000,637.4700000,637.9700000,1910
GOOGL,5,20120119,122000,638.0000000,638.0000000,637.1500000,637.1650000,4600
GOOGL,5,20120119,122500,637.1300000,637.2100000,636.7200000,637.1700000,5820
GOOGL,5,20120119,123000,637.1700000,637.2800000,636.9300000,636.9300000,1600
GOOGL,5,20120119,123500,636.9400000,636.9400000,636.2500000,636.2500000,1193
GOOGL,5,20120119,124000,636.1100000,636.1100000,635.6700000,635.6800000,1160
GOOGL,5,20120119,124500,635.6800000,636.8400000,635.6800000,636.4300000,1023
GOOGL,5,20120119,125000,636.3000000,636.6100000,636.3000000,636.6100000,300
GOOGL,5,20120119,125500,636.4300000,636.4300000,636.0300000,636.3900000,1000
GOOGL,5,20120119,130000,636.3200000,636.3200000,635.9000000,635.9000000,600
GOOGL,5,20120119,130500,635.9000000,636.0300000,635.7800000,635.8100000,1300
GOOGL,5,20120119,131000,635.6700000,635.7700000,635.0000000,635.0900000,3161
GOOGL,5,20120119,131500,635.0000000,635.8500000,635.0000000,635.6500000,2900
GOOGL,5,20120119,132000,635.6400000,635.6400000,635.0000000,635.0000000,1000
GOOGL,5,20120119,132500,635.2000000,635.2000000,634.8500000,635.0200000,1671
GOOGL,5,20120119,133000,635.3500000,635.9400000,635.1450000,635.9400000,2118
GOOGL,5,20120119,133500,635.9700000,636.8500000,635.9100000,636.5100000,3404
GOOGL,5,20120119,134000,636.5000000,636.6900000,636.4400000,636.4600000,2100
GOOGL,5,20120119,134500,636.6000000,637.0700000,636.6000000,637.0600000,1100
GOOGL,5,20120119,135000,637.4100000,637.9050000,637.2000000,637.4500000,4208
GOOGL,5,20120119,135500,637.5000000,637.6800000,637.5000000,637.5500000,1100
GOOGL,5,20120119,140000,637.3300000,637.4100000,635.7800000,635.7800000,1563
GOOGL,5,20120119,140500,635.8300000,635.8800000,635.4000000,635.6000000,2490
GOOGL,5,20120119,141000,635.5600000,636.3100000,635.5600000,636.3100000,2697
GOOGL,5,20120119,141500,636.3100000,636.9350000,636.3100000,636.8900000,1000
GOOGL,5,20120119,142000,636.8200000,636.9500000,636.4200000,636.6100000,2000
GOOGL,5,20120119,142500,636.4300000,637.0900000,636.1200000,637.0900000,5447
GOOGL,5,20120119,143000,637.0000000,637.0000000,636.2950000,636.3300000,3400
GOOGL,5,20120119,143500,636.2100000,636.2100000,635.2300000,635.2300000,2350
GOOGL,5,20120119,144000,635.2300000,635.2300000,634.9300000,635.1800000,2377
GOOGL,5,20120119,144500,635.3700000,635.6300000,635.3700000,635.6200000,1850
GOOGL,5,20120119,145000,635.0700000,635.4600000,634.6500000,634.6600000,2600
GOOGL,5,20120119,145500,634.5300000,635.3400000,634.5000000,635.3400000,1400
GOOGL,5,20120119,150000,634.9300000,635.3100000,633.9950000,634.1600000,3989
GOOGL,5,20120119,150500,634.1600000,635.1900000,634.1300000,634.8400000,2500
GOOGL,5,20120119,151000,635.1800000,636.1100000,635.1600000,636.1100000,4247
GOOGL,5,20120119,151500,636.1400000,636.4900000,635.8600000,636.0100000,5678
GOOGL,5,20120119,152000,636.2800000,636.9900000,636.2200000,636.9600000,6086
GOOGL,5,20120119,152500,636.9700000,638.4200000,636.9300000,638.0600000,17353
GOOGL,5,20120119,153000,638.0800000,638.5300000,637.3200000,637.4300000,4600
GOOGL,5,20120119,153500,637.3300000,637.7600000,637.0500000,637.6200000,7456
GOOGL,5,20120119,154000,637.4200000,637.5900000,637.0200000,637.0300000,10010
GOOGL,5,20120119,154500,636.9600000,638.0200000,636.8400000,638.0200000,7872
GOOGL,5,20120119,155000,637.8700000,638.0500000,637.5900000,637.8700000,6251
GOOGL,5,20120119,155500,638.0900000,638.7300000,637.9000000,638.6300000,15310
GOOGL,5,20120119,160000,638.7000000,639.6900000,638.4900000,639.3600000,13214
GOOGL,5,20120120,093500,590.7050000,591.0000000,588.1700000,590.0700000,56671
GOOGL,5,20120120,094000,590.1500000,590.4100000,586.7600000,586.9400000,33927
GOOGL,5,20120120,094500,586.9400000,587.3700000,584.8800000,585.3400000,32566
GOOGL,5,20120120,095000,585.4800000,588.4100000,585.2200000,586.8900000,38410
GOOGL,5,20120120,095500,586.7800000,588.5600000,586.7600000,587.8500000,23074
GOOGL,5,20120120,100000,587.7600000,588.2700000,586.6100000,588.2700000,14451
GOOGL,5,20120120,100500,588.1600000,588.2200000,587.4000000,587.4000000,14768
GOOGL,5,20120120,101000,587.3600000,589.3500000,587.1300000,589.1900000,26246
GOOGL,5,20120120,101500,589.0000000,589.9100000,588.3600000,589.5300000,18234
GOOGL,5,20120120,102000,589.4200000,590.0000000,589.0700000,589.4100000,25620
GOOGL,5,20120120,102500,589.3500000,589.8800000,588.5500000,588.5500000,11167
GOOGL,5,20120120,103000,588.5250000,589.6100000,588.5250000,589.1100000,8074
GOOGL,5,20120120,103500,589.1000000,589.1300000,588.6300000,589.0200000,8285
GOOGL,5,20120120,104000,589.0000000,589.6700000,588.7100000,589.2500000,13299
GOOGL,5,20120120,104500,589.1300000,589.3950000,588.4600000,588.5100000,8085
GOOGL,5,20120120,105000,588.6900000,588.9600000,588.2400000,588.6200000,5558
GOOGL,5,20120120,105500,588.5000000,588.5600000,587.8100000,588.5600000,4985
GOOGL,5,20120120,110000,588.5700000,589.0900000,588.5700000,588.8500000,6239
GOOGL,5,20120120,110500,589.0300000,589.7200000,588.9800000,589.7200000,7074
GOOGL,5,20120120,111000,590.0000000,590.0000000,589.6700000,589.7450000,6400
GOOGL,5,20120120,111500,589.6300000,589.6300000,588.9700000,589.0300000,9992
GOOGL,5,20120120,112000,588.9600000,589.0100000,588.3800000,588.6500000,7054
GOOGL,5,20120120,112500,588.7000000,589.0300000,588.5800000,588.7200000,2882
GOOGL,5,20120120,113000,588.6800000,588.7700000,588.3500000,588.4600000,3336
GOOGL,5,20120120,113500,588.2500000,588.2700000,588.1100000,588.1800000,3583
GOOGL,5,20120120,114000,588.2100000,588.3100000,587.9500000,588.0400000,4421
GOOGL,5,20120120,114500,588.5900000,588.9300000,588.5100000,588.8600000,4804
GOOGL,5,20120120,115000,588.8500000,589.1600000,588.5500000,589.0500000,3449
GOOGL,5,20120120,115500,589.0800000,589.0900000,588.3000000,588.3400000,6153
GOOGL,5,20120120,120000,588.5700000,588.5700000,587.7800000,588.3000000,4423
GOOGL,5,20120120,120500,587.7900000,588.0000000,587.2900000,587.3800000,11545
GOOGL,5,20120120,121000,587.3000000,587.7500000,586.6500000,587.4100000,6490
GOOGL,5,20120120,121500,587.4400000,587.7000000,587.3100000,587.3800000,3400
GOOGL,5,20120120,122000,587.3400000,587.6100000,587.0000000,587.6100000,3766
GOOGL,5,20120120,122500,587.5800000,587.7500000,587.3700000,587.4300000,1900
GOOGL,5,20120120,123000,587.6400000,587.6400000,587.4100000,587.6300000,1990
GOOGL,5,20120120,123500,587.7400000,587.7400000,587.5600000,587.6500000,3440
GOOGL,5,20120120,124000,587.5800000,587.9500000,587.3800000,587.4400000,10043
GOOGL,5,20120120,124500,587.5900000,587.7000000,587.2500000,587.4600000,2895
GOOGL,5,20120120,125000,587.6300000,587.6300000,587.0000000,587.1500000,2116
GOOGL,5,20120120,125500,587.2000000,587.3500000,587.0000000,587.1900000,5014
GOOGL,5,20120120,130000,587.2100000,587.3300000,587.1900000,587.2200000,7800
GOOGL,5,20120120,130500,587.3000000,587.3800000,586.8000000,586.8000000,5799
GOOGL,5,20120120,131000,586.7300000,586.9100000,585.6500000,585.8000000,17142
GOOGL,5,20120120,131500,585.8650000,586.0250000,585.6100000,585.8300000,8618
GOOGL,5,20120120,132000,585.7400000,585.7400000,585.1700000,585.4500000,12122
GOOGL,5,20120120,132500,585.5100000,586.2600000,585.5100000,586.1200000,4783
GOOGL,5,20120120,133000,586.0300000,586.4600000,585.7100000,586.0000000,5817
GOOGL,5,20120120,133500,585.9900000,587.0400000,585.9000000,586.9800000,8845
GOOGL,5,20120120,134000,586.9000000,586.9800000,586.7000000,586.9800000,3689
GOOGL,5,20120120,134500,587.0000000,587.0100000,586.5300000,586.6200000,4340
GOOGL,5,20120120,135000,586.4550000,586.5100000,586.0000000,586.2100000,3300
GOOGL,5,20120120,135500,586.2900000,586.6000000,586.1500000,586.1600000,4015
GOOGL,5,20120120,140000,586.2400000,586.4500000,586.1000000,586.4000000,5400
GOOGL,5,20120120,140500,586.3400000,586.4800000,586.2500000,586.2900000,2734
GOOGL,5,20120120,141000,586.2100000,586.2500000,586.0000000,586.0000000,2009
GOOGL,5,20120120,141500,586.0600000,586.0600000,585.8300000,585.8900000,7079
GOOGL,5,20120120,142000,585.9200000,586.0000000,585.5500000,585.6500000,10512
GOOGL,5,20120120,142500,585.6800000,585.6900000,584.9000000,585.0000000,17059
GOOGL,5,20120120,143000,585.0300000,585.0550000,583.9700000,584.0000000,13706
GOOGL,5,20120120,143500,584.1300000,584.4200000,583.2400000,584.2700000,11389
GOOGL,5,20120120,144000,584.2700000,584.3200000,583.7550000,584.1000000,12329
GOOGL,5,20120120,144500,584.0600000,584.1800000,583.5600000,583.6100000,4560
GOOGL,5,20120120,145000,583.6850000,584.2700000,583.5200000,584.1000000,3210
GOOGL,5,20120120,145500,584.1700000,584.3300000,583.8200000,583.8200000,7309
GOOGL,5,20120120,150000,583.7700000,585.0900000,583.6100000,584.6200000,8368
GOOGL,5,20120120,150500,584.5200000,584.5250000,583.9200000,583.9400000,15539
GOOGL,5,20120120,151000,584.0100000,584.0600000,582.5900000,582.9800000,28301
GOOGL,5,20120120,151500,582.8100000,583.0900000,582.8000000,583.0200000,12254
GOOGL,5,20120120,152000,582.9500000,583.0050000,581.9800000,581.9800000,12881
GOOGL,5,20120120,152500,582.0500000,582.7500000,581.8600000,582.1100000,18770
GOOGL,5,20120120,153000,581.9900000,582.3250000,581.7500000,581.9500000,8735
GOOGL,5,20120120,153500,582.0600000,583.1600000,582.0600000,583.0800000,14965
GOOGL,5,20120120,154000,583.0000000,583.4200000,582.9700000,583.3900000,11546
GOOGL,5,20120120,154500,583.3600000,584.9300000,583.3300000,584.7500000,14262
GOOGL,5,20120120,155000,584.8600000,585.9000000,584.7000000,585.2500000,25401
GOOGL,5,20120120,155500,585.3600000,585.6900000,585.0000000,585.3900000,21143
GOOGL,5,20120120,160000,585.4200000,585.9200000,585.1700000,585.9200000,23848
